,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,mean
32,1688.1363636363637,13763.837209302326,12848.496453900709,9731.4,3737.4867256637167,3824.816326530612,1945.8938547486034,8321.539682539682,3402.121693121693,2827.0125,4313.967741935484,3015.398305084746,7059.397350993378,1955.2312925170068,6608.164948453608,6083.713043478261,2949.883333333333,2626.6066666666666,1383.4710144927535,1794.3716216216217,12132.154761904761,2050.055172413793,3706.7904191616767,4244.1,12967.267080745341,2571.4491525423728,1622.17,1683.5897435897436,4384.309734513275,4043.8380952380953,3652.9795918367345,11131.525,4285.310810810811,14111.478260869566,7263.142857142857,3488.8395061728397,2233.4120603015076,719.6415094339623,18703.209523809524,1953.1538461538462,6668.611111111111,5288.7532467532465,17067.12389380531,4890.254237288135,6006.521126760564,3127.5686274509803,7253.974683544304,2568.7678571428573,2589.890410958904,10506.96875,2294.981818181818,5590.054490542325
33,1573.7118644067796,13398.926829268292,12504.416058394161,8871.211382113821,3638.0560747663553,3933.0142857142855,1965.7325581395348,7991.036363636364,3485.6428571428573,2514.0266666666666,4216.923728813559,2808.2477876106195,7120.828767123287,1967.5827338129495,6477.923076923077,5676.972972972973,2771.092485549133,2475.402777777778,1338.2631578947369,1699.0070921985816,12934.177215189873,2053.726618705036,3922.6666666666665,4122.835294117647,12522.547770700638,2470.849557522124,1587.778947368421,1648.2589285714287,4076.9174311926604,4092.83,3687.7535211267605,10904.858407079646,4133.768115942029,14802.80459770115,7305.5161290322585,3456.52,2232.3128205128205,711.010101010101,18345.73,1931.2173913043478,6933.141176470588,4982.943661971831,16901.35185185185,4523.902654867256,5708.611940298508,3167.3229166666665,7422.181818181818,2467.3975155279504,2459.0709219858154,10167.157303370786,2164.3846153846152,5495.481674730335
34,1513.2962962962963,13019.602564102564,11946.257575757576,8268.533898305084,3625.22,3957.417910447761,1986.441717791411,7815.551020408163,3528.6114285714284,2289.4857142857145,4182.818181818182,2666.495327102804,7219.471428571429,1989.1278195488721,6121.035294117647,5343.188679245283,2599.190476190476,2405.715328467153,1299.0629921259842,1615.0955882352941,13947.416666666666,1993.9473684210527,4148.251612903226,3916.3625,11945.348684210527,2421.1388888888887,1522.9318181818182,1651.0190476190476,3708.126213592233,4078.5052631578947,3722.2014925373132,11048.971962616823,3966.828125,15494.543209876543,7324.170454545455,3248.268656716418,2267.772486772487,690.0851063829788,18053.659574468085,1910.045112781955,7041.3125,4600.169230769231,16499.533980582524,4287.11320754717,5339.460317460317,3186.0113636363635,7504.2945205479455,2319.632258064516,2329.1911764705883,9646.792682926829,2006.041237113402,5396.289528663675
35,1455.7291666666667,12769.17808219178,11126.357142857143,7749.891891891892,3437.255319148936,3973.5859375,2001.8343949044586,7568.659090909091,3540.1294117647058,2093.6,4238.240384615385,2545.128712871287,7125.837037037037,1957.8031496062993,5570.461538461538,5067.19801980198,2415.098765432099,2316.267175572519,1288.0245901639344,1541.5658914728683,15212.384615384615,1929.388888888889,4342.080536912752,3669.8815789473683,11075.265306122448,2340.0196078431372,1498.851851851852,1642.019801980198,3336.6288659793813,4021.879120879121,3719.0077519379847,10882.39,3815.410714285714,16330.146666666667,7371.734939759036,3078.031746031746,2338.4021739130435,685.0786516853933,18095.977528089887,1913.359375,6977.893333333333,4141.866666666667,15814.474747474747,4093.1717171717173,4977.203389830508,3199.0963855421687,7492.55,2166.4733333333334,2190.906976744186,9397.986842105263,1918.3296703296703,5283.32820563844
36,1385.878048780488,11985.984848484848,10400.714285714286,7473.857142857143,3278.919540229885,3992.3305785123966,2036.4966887417218,7309.5641025641025,3530.746913580247,1968.1694915254238,4327.0,2439.840425531915,7049.969465648855,1956.8524590163934,4901.760563380281,4834.144329896907,2231.7051282051284,2279.2698412698414,1261.1652173913044,1483.3225806451612,15764.807017543859,1894.5416666666667,4477.643356643357,3486.2083333333335,10252.706293706293,2260.7157894736843,1459.6363636363637,1669.90625,2950.7934782608695,3926.3793103448274,3698.4590163934427,10853.108695652174,3689.4893617021276,17169.426470588234,7464.556962025316,2727.0701754385964,2386.2640449438204,673.4470588235295,18548.22619047619,1900.121951219512,6843.4,3401.3396226415093,15037.936842105262,3948.782608695652,4662.444444444444,3229.6753246753246,7160.578947368421,2023.923611111111,2073.8852459016393,9246.94366197183,1826.344827586207,5153.655972065685
37,1381.5,11230.666666666666,9790.44347826087,7286.408163265306,3088.3625,3953.1315789473683,2033.5625,7319.53125,3481.3503184713377,1888.7407407407406,4590.505494505494,2325.193181818182,6928.746031746032,1950.0086206896551,4257.984375,4593.1612903225805,2040.2818791946308,2259.18487394958,1230.954128440367,1454.1440677966102,16395.32075471698,1808.2521739130434,4565.144927536232,3542.640625,9464.058394160584,2178.1685393258426,1429.5070422535211,1687.3516483516485,2634.8735632183907,3832.1686746987953,3654.808695652174,10903.423529411764,3706.6,17293.06557377049,7582.28,2489.0392156862745,2436.7616279069766,661.225,19156.3417721519,1885.0254237288136,6753.772727272727,3079.468085106383,14296.054945054944,3755.8275862068967,4499.617021276596,3369.507042253521,6854.078125,1890.7898550724638,1989.155172413793,9040.015625,1781.4268292682927,5052.933947749499
38,1368.0,10662.945454545454,9442.29357798165,7172.4731182795695,2849.945945945946,3933.467889908257,2010.4963503649635,7267.653846153846,3483.9933333333333,1833.3958333333333,4882.6511627906975,2242.670731707317,6845.581967213115,2010.6,3440.2321428571427,4367.08988764045,1888.606896551724,2175.407079646018,1182.1456310679612,1436.4561403508771,16258.340425531915,1718.1666666666667,4671.924812030075,3690.730769230769,8903.692307692309,2081.3373493975905,1396.8153846153846,1703.2643678160919,2345.109756097561,3687.7088607594937,3604.9449541284403,11104.61038961039,3753.6060606060605,16615.0,7703.704225352113,2325.866666666667,2427.634730538922,638.7066666666667,19732.797297297297,1879.5982142857142,6749.241935483871,2792.0,13734.011494252874,3608.425,4185.365853658536,3420.5454545454545,6521.900826446281,1761.1136363636363,1887.2818181818182,8686.754385964912,1723.628205128205,4937.449715778184
39,1347.8695652173913,10569.446808510638,9200.759615384615,7195.267441860465,2724.342857142857,3936.3980582524273,2017.7954545454545,7414.263157894737,3403.8333333333335,1829.1904761904761,5182.5125,2150.9733333333334,6688.290598290599,2078.769230769231,2804.9,4147.7764705882355,1758.0797101449275,2122.0555555555557,1133.0526315789473,1437.7981651376147,16085.638888888889,1578.7254901960785,4755.7131782945735,3948.9761904761904,8205.126984126984,1997.506329113924,1389.5084745762713,1741.8433734939758,2107.0,3544.4666666666667,3589.6,11350.915492957747,3869.4074074074074,16416.270833333332,7626.738461538462,2258.2702702702704,2409.811320754717,638.3802816901408,20107.897058823528,1895.952380952381,6911.137931034483,2605.875,13445.56626506024,3517.1917808219177,4089.6176470588234,3529.1666666666665,6267.347826086957,1682.888888888889,1802.6826923076924,7897.085106382979,1646.4594594594594,4863.845947275696
40,1347.5,10623.641025641025,9086.343434343435,7191.025316455696,2573.3333333333335,4005.561224489796,2000.3779527559054,7699.076923076923,3303.4525547445255,1787.9705882352941,5391.256756756757,2082.544117647059,6533.982300884956,2136.091836734694,2315.4772727272725,3968.5875,1643.7443609022557,2073.269230769231,1070.4318181818182,1416.2692307692307,16189.1875,1486.463157894737,4847.4,4159.540540540541,7705.075630252101,1890.86301369863,1389.4150943396226,1777.0506329113923,1941.2898550724638,3388.5352112676055,3592.6666666666665,11121.761904761905,3956.2380952380954,16436.780487804877,7575.033898305085,2115.8928571428573,2384.0794701986756,635.8507462686567,20178.453125,1945.39,7174.907407407408,2519.3478260869565,13353.278481012658,3430.529411764706,3938.4583333333335,3577.245283018868,6063.772727272727,1597.8655462184875,1738.3030303030303,7327.390243902439,1569.4714285714285,4808.970085974612
41,1327.0,10157.628571428571,9049.978494623656,7068.236111111111,2439.6129032258063,4083.440860215054,1979.7642276422764,7851.857142857143,3218.0151515151515,1814.0416666666667,5534.550724637681,1971.35,6389.12962962963,2157.868131868132,1787.157894736842,3809.592105263158,1548.40625,2017.3939393939395,1021.8536585365854,1420.16,16164.392857142857,1421.0337078651685,4949.541666666667,4358.96875,7288.875,1768.0,1380.1632653061224,1780.9733333333334,1816.828125,3286.0298507462685,3610.0967741935483,10998.280701754386,4111.0,16559.685714285715,6652.1,2068.15,2355.3680555555557,621.9344262295082,20183.15254237288,1967.9787234042553,7806.166666666667,2492.0,13408.2,3370.8571428571427,3941.1428571428573,3593.5333333333333,5957.375,1575.377192982456,1769.9277108433735,6307.571428571428,1524.8030303030303,4739.932261174665
42,1313.0,9830.548387096775,8877.5,6702.69696969697,2313.5172413793102,4172.865168539326,2000.9661016949153,,3136.992,1777.4,5607.0625,1853.2222222222222,6214.686274509804,2108.3488372093025,1603.8235294117646,3705.239436619718,1444.7768595041323,1987.159574468085,995.0,1408.9479166666667,16068.583333333334,1355.5121951219512,5055.713043478261,4540.518518518518,6761.333333333333,1653.3225806451612,1369.1777777777777,1772.0,1705.5254237288136,3227.253968253968,3667.655172413793,10420.627450980392,,16674.1,6510.909090909091,,2327.726618705036,616.7543859649123,20571.576923076922,2011.551724137931,8392.790697674418,2460.6,13517.788732394367,3311.315789473684,3971.0,3538.9189189189187,5803.2959183673465,1556.0277777777778,2136.65,5514.793103448276,1492.2666666666667,4688.730045085825
43,,9591.555555555555,8815.625,6207.0327868852455,2157.846153846154,4259.717647058824,1984.877192982456,,3050.6134453781515,1843.2857142857142,5597.559322033899,1703.4255319148936,6142.928571428572,1986.4625,1442.2413793103449,3619.378787878788,1380.3391304347826,1954.9550561797753,954.5652173913044,1405.9239130434783,15826.3,1326.8157894736842,5266.188679245283,4763.35,6065.454545454545,1580.7241379310344,1377.2307692307693,1757.5820895522388,1623.5925925925926,3237.4137931034484,3752.3086419753085,9371.045454545454,,16794.115384615383,6526.289473684211,,2313.375939849624,617.1176470588235,20880.162790697676,2036.1358024691358,8590.90625,2425.6666666666665,13650.835820895523,3294.433962264151,,3592.4137931034484,5701.326086956522,1549.3039215686274,2465.16,6685.777777777777,1463.125,4752.880124267823
44,,9234.08695652174,8590.364864864865,5856.910714285715,2049.404255319149,4289.0123456790125,1945.7407407407406,,3027.1769911504425,,5550.7037037037035,1554.5,6156.266666666666,1913.2266666666667,1306.2173913043478,3552.7377049180327,1336.8240740740741,1922.2142857142858,937.7540983606557,1376.3295454545455,15522.1875,1311.5211267605634,5539.577319587629,5231.7692307692305,5409.108695652174,1498.2884615384614,1365.4857142857143,1720.774193548387,1556.2,3242.0943396226417,3831.8947368421054,8493.756756756757,,16738.272727272728,6544.515151515152,,2349.527559055118,597.6976744186046,21624.166666666668,2061.844155844156,9428.526315789473,,13759.460317460318,3236.468085106383,,3784.875,5673.011904761905,1533.5263157894738,2505.764705882353,6055.8,1291.725,4829.711605917059
45,,8890.263157894737,8546.757575757576,5590.450980392156,2027.9761904761904,4200.285714285715,1955.8019801980197,,2984.7314814814813,,5488.34693877551,1451.7297297297298,6195.726190476191,1835.9859154929577,1087.875,3464.7924528301887,1296.7058823529412,1928.6625,911.7735849056604,1373.654761904762,14919.0,1276.8358208955224,5965.915662650603,5848.8,5027.883720930233,1461.1951219512196,1364.0333333333333,1675.8545454545454,1299.9411764705883,3389.659574468085,3922.777777777778,7976.451612903225,,16850.61111111111,6482.107142857143,,2371.0491803278687,596.8333333333334,22766.14285714286,2125.7,10380.666666666666,,13983.0,3205.2926829268295,,3903.25,5705.223684210527,1544.7078651685392,2528.1,,1126.1538461538462,4812.295505899714
46,,8361.066666666668,8367.606557377048,5249.217391304348,1955.4,4087.698630136986,1923.6808510638298,,2957.843137254902,,5521.977272727273,1354.3870967741937,6282.960526315789,1773.8507462686566,,3377.6744186046512,1248.8865979381444,1885.2191780821918,888.4893617021277,1370.05,14007.875,1255.1451612903227,6744.171875,,4639.548780487805,1370.611111111111,1377.44,1555.8333333333333,1266.892857142857,3553.2105263157896,4003.455882352941,7708.083333333333,,16861.571428571428,6424.727272727273,,2414.6923076923076,600.1379310344828,24056.772727272728,2200.375,,,14491.021276595744,3203.472222222222,,4211.428571428572,5539.169014084507,1567.047619047619,2712.3333333333335,,1092.095238095238,4736.578005867244
47,,8177.545454545455,8290.018181818183,4963.024390243902,1903.8,3969.1159420289855,1745.2073170731708,,2917.226804123711,,5406.105263157895,1310.8461538461538,6387.942028985507,1716.741935483871,,3310.5588235294117,1227.4408602150538,1833.560606060606,883.8333333333334,1349.2631578947369,13759.666666666666,1226.438596491228,8259.309523809523,,4365.605263157895,1351.9,1351.4285714285713,1464.780487804878,1255.3181818181818,3630.9666666666667,4100.15625,7593.933333333333,,16808.8,6514.75,,2395.4054054054054,603.1764705882352,24569.5625,2246.7241379310344,,,15381.833333333334,3179.1304347826085,,4462.75,5235.380952380952,1574.759493670886,,,1095.4117647058824,4815.882520161929
48,,8120.0,7993.291666666667,4736.864864864865,1789.125,3858.1846153846154,1655.4931506849316,,2868.5434782608695,,5217.09375,1366.5714285714287,6569.1,1676.155172413793,,3320.8214285714284,1212.6516853932585,1761.4,861.5277777777778,1362.1805555555557,,1199.0588235294117,9673.125,,4008.777777777778,1383.0,1361.3529411764705,1406.0882352941176,1213.857142857143,3664.153846153846,4148.233333333334,7251.0,,,6586.181818181818,,2349.5849056603774,584.7272727272727,24659.4,2327.673076923077,,,15963.44,3150.8,,4358.0,4918.446428571428,1588.9864864864865,,,1085.3076923076924,4250.005387976362
49,,7778.5,7731.717948717948,4565.78125,1785.0,3717.2280701754385,1535.0983606557377,,2798.056818181818,,5167.185185185185,,6840.2,1678.3076923076924,,3408.304347826087,1199.3294117647058,1729.8703703703704,837.8,1340.7761194029852,,1176.4772727272727,11411.166666666666,,3763.1194029850744,,1393.857142857143,1396.3214285714287,1154.6666666666667,3677.7272727272725,4046.6428571428573,7158.0,,,6611.857142857143,,2307.6060606060605,595.5,24377.5,2410.468085106383,,,16142.421052631578,3197.8,,,4611.9,1624.7285714285715,,,1104.4444444444443,4419.863518882546
50,,,7820.969696969697,4677.791666666667,1804.5833333333333,3482.0,1428.5454545454545,,2713.0119047619046,,5373.869565217391,,7111.105263157895,1699.787234042553,,3493.1052631578946,1192.7530864197531,1746.7297297297298,848.96,1333.377049180328,,1185.3157894736842,12938.058823529413,,3539.2950819672133,,,1395.6666666666667,1144.0,3689.777777777778,3867.6862745098038,,,,6510.5,,2189.608695652174,591.0,,2493.5476190476193,,,16260.153846153846,3089.0,,,4320.477272727273,1631.439393939394,,,1109.0,3689.3705496209154
51,,,8053.777777777777,4672.764705882353,1845.6666666666667,3534.705882352941,1341.4,,2588.3875,,5621.105263157895,,7024.933333333333,1655.85,,3591.0,1180.155844155844,1820.0833333333333,839.5294117647059,1286.08,,1166.15625,13647.416666666666,,3795.595744680851,,,1428.9,,3600.0,3504.279069767442,,,,,,2059.595238095238,,,2614.108108108108,,,16372.777777777777,,,,4148.666666666667,1631.8870967741937,,,,3960.992893478472
52,,,8597.59090909091,4341.8,,3548.551724137931,,,2485.9210526315787,,5915.733333333334,,6648.208333333333,1595.0,,3704.6363636363635,1162.041095890411,1960.0,806.2222222222222,1264.84375,,1163.5,14016.25,,4387.848484848485,,,1420.1875,,3487.5,3127.323529411765,,,,,,1688.4915254237287,,,2795.75,,,16277.333333333334,,,,3981.967741935484,1627.8793103448277,,,,4174.112183024944
53,,,9568.0,,,3521.75,,,2409.4,,6678.666666666667,,6140.105263157895,1663.2222222222222,,3754.1428571428573,1147.0441176470588,,815.0,1257.9642857142858,,1156.625,,,4670.44,,,1389.9166666666667,,3427.6666666666665,3060.3928571428573,,,,,,1552.5192307692307,,,2954.0,,,,,,,3739.782608695652,1615.388888888889,,,,3185.3698595463657
54,,,11789.57142857143,,,2910.090909090909,,,2342.484375,,6505.2,,5783.2307692307695,1727.25,,3849.0,1130.6451612903227,,,1318.5833333333333,,1156.5,,,5405.666666666667,,,1338.0,,3363.0,2978.2608695652175,,,,,,1443.1777777777777,,,3142.5,,,,,,,3351.529411764706,1622.4583333333333,,,,3397.619390868026
55,,,12332.666666666666,,,2869.25,,,2082.3584905660377,,6283.0,,5531.333333333333,1736.142857142857,,,1134.0363636363636,,,1390.0,,1145.0,,,,,,1308.0,,,2714.529411764706,,,,,,1375.375,,,3185.75,,,,,,,4714.5,1624.8095238095239,,,,3295.116776461299
56,,,,,,,,,1805.925,,,,5365.6,,,,1121.787234042553,,,1536.3125,,,,,,,,,,,2466.0,,,,,,1308.5588235294117,,,3177.0,,,,,,,,1634.4827586206898,,,,2301.958289524082
57,,,,,,,,,1716.71875,,,,5332.0,,,,1109.8536585365853,,,1548.0833333333333,,,,,,,,,,,,,,,,,1271.3478260869565,,,,,,,,,,,1665.0434782608695,,,,2107.1745077029577
58,,,,,,,,,1684.1666666666667,,,,,,,,1099.9655172413793,,,1523.875,,,,,,,,,,,,,,,,,1228.3076923076924,,,,,,,,,,,1679.0,,,,1443.0629752431478
59,,,,,,,,,1664.2777777777778,,,,,,,,1082.9473684210527,,,1377.75,,,,,,,,,,,,,,,,,1224.0,,,,,,,,,,,1728.7142857142858,,,,1415.5378863826234
60,,,,,,,,,1646.5833333333333,,,,,,,,1075.0,,,1468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1744.4,,,,1483.4958333333334
61,,,,,,,,,1654.375,,,,,,,,1116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825.5,,,,1531.9583333333333
62,,,,,,,,,1628.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628.0
