,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,mean
29,9126.16304347826,13479.17880794702,1801.7155963302753,5544.215,5268.863849765258,1908.0857142857142,2227.2123287671234,1730.4626865671642,4085.8861788617887,1905.9793103448276,4707.348314606742,6614.320652173913,3138.6457142857143,11135.261363636364,15274.258741258742,3680.818181818182,10648.254098360656,10466.923076923076,2674.25,1199.9569892473119,3539.020618556701,7506.514450867052,1045.2518518518518,3130.4622222222224,3215.968503937008,8056.111111111111,6722.646706586826,5592.9152542372885,2323.4751773049647,12923.41935483871,4191.18115942029,3581.791044776119,2147.8467741935483,2808.5027027027027,6489.25,5377.177215189873,3459.073913043478,11879.891304347826,2509.8585858585857,1821.5487804878048,8630.752293577982,3456.3798076923076,20249.1512605042,1535.3277777777778,2827.6319018404906,14995.027972027972,1997.4318181818182,18156.787234042553,34241.36974789916,7006.208695652174,1762.2238805970148,1837.55900621118,12632.307692307691,3744.1047619047617,5484.144385026738,1109.283464566929,6332.239251428621
30,8744.83908045977,13423.241379310344,1778.0392156862745,5902.155440414508,5325.811594202899,1880.422619047619,2085.404255319149,1701.4728682170542,4187.0847457627115,1938.5,4668.083333333333,6673.634831460674,2888.059171597633,11461.416666666666,15313.720588235294,3473.9606299212596,10804.130434782608,10671.072072072073,2497.048076923077,1198.0670391061453,3412.4893617021276,7721.212121212121,980.4692307692308,2998.4045454545453,3156.3529411764707,8252.838235294117,5936.944444444444,5142.081395348837,2107.266666666667,13095.80459770115,4184.409090909091,3326.1484375,2153.4655172413795,2824.072625698324,5937.525252525253,4906.7945205479455,3406.5911111111113,12025.464285714286,2450.3092783505153,1821.5394190871368,8903.544600938967,3226.6600985221676,18772.303571428572,1452.1849710982658,2752.987341772152,14249.35294117647,1858.8095238095239,17911.077777777777,34422.318584070796,6345.936363636363,1759.530612244898,1889.4967320261437,12775.42857142857,3822.717171717172,4908.169398907104,1101.325,6225.146256813015
31,8291.395061728395,13459.54347826087,1750.7938144329896,6146.828877005348,5382.39603960396,1852.21875,1979.8962962962962,1655.341463414634,4228.720720720721,1964.560606060606,4650.518987341772,6604.290697674419,2677.7654320987654,12116.95,15615.778625954199,3324.434426229508,10830.175925925925,10748.066037735849,2315.76,1168.7643678160919,3323.9945054945056,7991.194968553459,938.9206349206349,2852.7523364485983,3118.1160714285716,8417.477272727272,5104.802547770701,4776.369047619048,1896.2137404580153,13593.463414634147,4029.626984126984,3063.5447154471544,2185.6785714285716,2827.212643678161,5447.798969072165,4512.121212121212,3347.6036866359445,12390.961538461539,2391.6063829787236,1814.9872881355932,9093.173913043478,2983.2358974358976,17327.942857142858,1391.4730538922156,2552.3774834437086,13502.664122137405,1698.1625,17660.093023255813,34383.56481481482,5820.547169811321,1744.8412698412699,1974.0206896551724,12779.63440860215,3903.2688172043013,4282.606936416185,1078.4122807017543,6124.36902460428
32,7521.415584415585,13402.060150375939,1755.9239130434783,6360.383333333333,5353.309644670051,1841.076923076923,1914.8682170542636,1588.2288135593221,4264.4,2010.3064516129032,4565.293333333333,6600.975903614458,2475.025806451613,13128.082191780823,15825.806451612903,3246.0338983050847,10749.16504854369,10657.558823529413,2144.446808510638,1144.8263473053892,3146.494318181818,8055.24025974026,902.0247933884298,2694.535885167464,3093.2169811320755,8622.992,4307.486842105263,4417.926380368098,1740.1732283464567,14223.371794871795,3840.725,2792.880341880342,2169.0095238095237,2816.5269461077846,5035.679144385027,4108.065573770492,3243.759433962264,12917.444444444445,2328.304347826087,1786.2368421052631,9236.427860696518,2743.26455026455,15675.56,1311.4625,2421.4513888888887,12705.648,1584.1447368421052,17217.10975609756,34424.9504950495,5469.99,1725.6195652173913,2047.892857142857,12718.658823529411,3810.609195402299,3880.0718562874254,1056.25,6014.64988055608
33,6617.164383561644,13318.563492063493,1761.139534883721,6486.102857142857,5335.560209424084,1855.8851351351352,1878.5691056910568,1501.0619469026549,4272.959183673469,2060.6324786324785,4471.217391304348,6366.38125,2299.75,14247.784615384615,15920.516666666666,3106.0176991150443,10727.854166666666,10434.0206185567,2012.2045454545455,1091.4968553459119,2920.627218934911,8218.682432432432,870.5565217391304,2525.7268292682925,3100.85,8725.675,3577.8630136986303,4007.547770700637,1612.4426229508197,14959.635135135135,3683.8684210526317,2589.5398230088495,2127.83,2821.1552795031057,4671.646408839779,3758.785714285714,3130.390243902439,13336.223880597016,2240.9101123595506,1781.6547085201794,9501.350515463917,2533.641304347826,14473.308510638299,1243.4064516129033,2327.5642857142857,12128.08547008547,1473.5833333333333,16261.272727272728,34330.765957446805,5022.926315789474,1698.5698324022346,2193.3834586466164,12487.346153846154,3651.875,3432.503184713376,1029.0388349514562,5896.69847515713
34,5620.478260869565,13171.225,1817.378048780488,6598.329411764706,5270.513513513513,1821.1489361702127,1868.4117647058824,1404.4954128440368,4254.195652173913,2109.3451327433627,4380.603174603175,5991.24183006536,2166.146853146853,15484.88679245283,15957.017391304347,2935.8504672897197,10731.944444444445,10154.408602150537,1891.4375,1042.2645161290322,2705.182926829268,8302.591549295774,848.6936936936937,2353.5252525252527,3039.8387096774195,8872.920353982301,2940.248226950355,3527.390728476821,1520.5641025641025,15821.785714285714,3344.1111111111113,2459.066037735849,2056.7263157894736,2826.8039215686276,4400.136363636364,3583.9411764705883,3042.311557788945,13653.079365079366,2169.9302325581393,1745.857142857143,9938.5,2368.2203389830506,13581.15909090909,1183.6979865771812,2226.374045801527,11474.261261261261,1405.0441176470588,15389.410958904109,34334.89887640449,4500.0989010989015,1679.093023255814,2351.265625,12613.236111111111,3425.5205479452056,3116.298013245033,1017.8247422680413,5794.480907650717
35,4676.046153846154,13005.877192982456,1857.6923076923076,6643.1890243902435,5111.972067039106,1781.4179104477612,1856.9649122807018,1306.2621359223301,4249.872093023256,2125.9814814814813,4262.109090909091,5546.231292517007,2061.029197080292,16785.863636363636,16053.62385321101,2739.7184466019417,10810.373493975903,9946.625,1867.6891891891892,987.0,2412.6518987341774,8394.654411764706,826.375,2207.0309278350514,3063.8023255813955,9016.779816513761,2412.7720588235293,3118.751724137931,1320.6944444444443,16613.045454545456,3115.792079207921,2350.1326530612246,1985.4444444444443,2796.1156462585036,4113.429411764706,3498.1304347826085,3001.438144329897,14023.152542372882,2044.987951807229,1726.5023696682465,10552.657458563535,2159.4941860465115,12852.036585365853,1127.9444444444443,2141.12,10692.038461538461,1326.8412698412699,14528.623188405798,33737.916666666664,3889.8372093023254,1634.05421686747,2516.8934426229507,12572.424242424242,3234.7462686567164,2757.874125874126,1002.0,5686.495071172365
36,3972.4918032786886,12864.449541284404,1948.1756756756756,6667.702531645569,5017.976878612717,1779.3828125,1859.1284403669724,1222.2061855670104,4269.530864197531,2102.049019607843,4186.583333333333,4901.214285714285,1985.8091603053435,17530.4,16175.875,2503.9896907216494,10897.415584415585,9756.493975903615,1805.65625,947.6901408450705,2193.6666666666665,8658.715384615385,816.4343434343434,2099.757894736842,3015.9871794871797,9145.582524271844,2023.1984732824428,2685.890510948905,1195.6990291262136,17340.819672131147,2802.4479166666665,2252.9893617021276,1912.8823529411766,2773.2428571428572,3777.7361963190183,3437.6428571428573,3016.0526315789475,14630.763636363636,1922.475,1708.893203883495,11172.925287356322,1985.3293413173653,11973.675324675325,1087.568345323741,1987.093220338983,9838.479591836734,1257.0344827586207,13973.153846153846,32836.329113924054,3355.2098765432097,1576.81875,2679.1810344827586,12211.2,3105.6129032258063,2463.956204379562,993.8,5576.829753370238
37,3504.9821428571427,12745.04854368932,1997.8714285714286,6621.611842105263,4824.512048192771,1722.5126050420167,1891.8058252427184,1173.6195652173913,4256.333333333333,2035.6875,4167.53488372093,4316.155555555555,1879.9430894308944,17846.428571428572,16250.69696969697,2286.296703296703,11089.8,9569.860759493671,1764.3333333333333,914.2941176470588,2047.9727891156463,8879.967741935483,804.1808510638298,2040.7513513513513,3032.3661971830984,9273.278350515464,1697.4285714285713,2444.3953488372094,1107.9791666666667,17699.696428571428,2697.840909090909,2135.2045454545455,1823.679012345679,2769.874074074074,3423.301886792453,3238.5714285714284,3080.5675675675675,15552.372549019608,1790.4415584415585,1685.0854271356784,11786.14371257485,1814.0306748466257,11278.205479452055,1054.857142857143,1742.963963963964,9293.637362637362,1193.2916666666667,14049.033898305084,31257.16,2795.5466666666666,1532.3870967741937,2890.7798165137615,11419.527272727273,2967.3035714285716,2127.2137404580153,992.7820512820513,5469.270512324494
38,3262.0,12689.072164948453,1986.8939393939395,6553.2054794520545,4683.652173913043,1682.1946902654868,1921.0515463917525,1169.0114942528735,4157.142857142857,1981.4888888888888,4369.617647058823,3767.2403100775196,1733.5172413793102,17716.0,16257.652631578947,2038.107142857143,11416.15625,9410.216216216217,1678.0,888.9076923076923,1889.6714285714286,9076.033613445377,807.3908045977012,1998.513812154696,3088.4375,9393.79347826087,1455.2148760330579,2100.7,1040.3295454545455,17792.36,2709.3536585365855,2129.397590361446,1692.909090909091,2751.6769230769232,3000.8741721854303,3056.7241379310344,3137.572222222222,16742.702127659573,1656.472972972973,1662.7772020725388,12174.093167701863,1693.9426751592357,10752.014492753624,1008.2265625,1577.9134615384614,8812.92857142857,1140.3953488372092,13988.792452830188,29116.057142857142,2248.3582089552237,1499.1081081081081,3161.769230769231,10534.30612244898,2854.04,1729.491935483871,991.0833333333334,5354.045613165635
39,3225.609756097561,12605.47311827957,1948.032258064516,6369.2642857142855,4528.564935064935,1616.6168224299065,1944.4835164835165,1180.6829268292684,4078.746031746032,1939.7176470588236,4825.2,3209.05737704918,1596.709090909091,17434.037037037036,16103.505494505494,1865.4805194805194,12191.745762711864,9149.07142857143,1534.4594594594594,877.3225806451613,1737.3007518796992,9302.6875,798.8048780487804,1948.1485714285714,3185.0,9549.406976744185,1298.9827586206898,1818.169642857143,977.9506172839506,18289.261904761905,2753.6133333333332,2131.53164556962,1581.7945205479452,2685.9756097560976,2623.7034482758622,2870.2083333333335,3123.325714285714,17697.09756097561,1508.1323529411766,1653.6719576719577,12641.698717948719,1608.6339869281046,10289.876923076923,971.5040650406504,1472.0736842105264,8421.0,1060.4358974358975,13531.125,26462.507692307692,1914.1904761904761,1469.1468531468531,3465.0714285714284,9378.166666666666,2788.6363636363635,1490.2542372881355,999.820895522388,5245.048053829
40,3022.1470588235293,12773.38202247191,1870.7894736842106,6143.022556390977,4359.2266666666665,1520.469387755102,1970.5119047619048,1214.5526315789473,4144.271186440678,1893.7654320987654,5232.3,2773.82905982906,1403.701923076923,17152.739130434784,15638.139534883721,1743.8142857142857,13239.854545454546,8754.378787878788,1438.607142857143,860.042735042735,1661.716535433071,9331.076923076924,788.4230769230769,1913.0058479532163,3250.84,9590.32098765432,1180.4324324324325,1429.295918367347,932.7571428571429,18291.157894736843,2735.376811594203,2157.013698630137,1457.304347826087,2587.2991452991455,2314.268115942029,2921.222222222222,3088.3254437869823,17762.941176470587,1443.546875,1640.48087431694,12760.69536423841,1566.7687074829932,9955.88524590164,935.1260504201681,1397.7763157894738,7978.068493150685,1030.8285714285714,13276.279069767443,23833.262295081968,1608.2545454545455,1441.2481751824816,3841.6989247311826,8072.055555555556,2693.5128205128203,1341.0353982300885,996.1428571428571,5113.481952257825
41,2953.0333333333333,13145.611764705882,1675.9411764705883,5891.0,4140.650349650349,1451.5714285714287,2019.8026315789473,1238.6857142857143,4193.0,1888.974025974026,5829.133333333333,2377.900900900901,1250.0,16558.947368421053,15058.777777777777,1681.6666666666667,14009.82,7978.05,1318.7,843.1090909090909,1548.7142857142858,9487.676767676769,785.1643835616438,1847.879518072289,3315.3023255813955,9599.36,1081.1809523809525,1252.9277108433735,894.483870967742,18024.71875,2682.4603174603176,2155.264705882353,1369.7076923076922,2431.1238938053098,2068.3984962406016,2987.5,3029.6604938271603,17579.17391304348,1391.9137931034484,1612.1787709497207,12785.32191780822,1517.4577464788733,9604.508771929824,904.3097345132743,1418.7777777777778,7455.811594202899,1002.6129032258065,13257.027027027027,21423.196428571428,1450.3333333333333,1409.4122137404581,4277.068965517241,6870.3,2688.4375,1202.265306122449,989.8620689655172,4980.461955235923
42,2592.0416666666665,13718.901234567902,1272.5121951219512,5644.788617886179,3886.197080291971,1322.6904761904761,2042.0298507462687,1259.609375,4282.65306122449,1858.5342465753424,6877.888888888889,2111.1619047619047,1119.5222222222221,15812.4,14260.093333333334,1590.351851851852,14405.41304347826,6712.481481481482,1365.25,818.7961165048544,1381.4907407407406,9557.010869565218,795.8529411764706,1759.075,3211.6388888888887,9469.739130434782,1025.8383838383838,1201.3428571428572,862.5964912280701,17482.653846153848,2532.4745762711864,2232.4716981132074,1300.8032786885246,2285.9065420560746,1865.9126984126983,2981.0,2954.173076923077,17812.052631578947,1375.173076923077,1597.1046511627908,12769.05633802817,1453.9485294117646,9436.942307692309,877.6481481481482,1401.851851851852,6874.738461538462,983.8888888888889,13486.451612903225,20396.333333333332,1302.904761904762,1385.5118110236222,4711.890243902439,4824.0,2453.409090909091,1035.0,990.2075471698113,4839.668052728549
43,2230.5,14435.233766233767,1177.388888888889,5271.137931034483,3754.348484848485,1251.5194805194806,2033.2203389830509,1300.9322033898304,4418.659090909091,1838.4782608695652,7279.333333333333,1932.6565656565656,1018.8048780487804,14721.09090909091,13271.422535211268,1451.3777777777777,14204.714285714286,5206.583333333333,,803.7083333333334,1282.5816326530612,9589.666666666666,792.8064516129032,1675.673202614379,2954.366666666667,9409.1875,992.5591397849462,1154.408163265306,832.5098039215686,15638.5,2409.296296296296,2364.277777777778,1214.0181818181818,2122.757281553398,1678.6776859504132,2958.0,2865.04,18235.266666666666,1348.787234042553,1579.37125748503,12662.463768115942,1324.3565891472867,9062.636363636364,855.5922330097087,1370.3958333333333,6316.983606557377,936.0434782608696,13158.666666666666,20217.619047619046,1137.4705882352941,1364.85,5093.223684210527,,2234.6666666666665,900.5,1013.0869565217391,4747.174397924684
44,2010.4615384615386,15312.04109589041,1079.15625,4957.414414414415,3629.0396825396824,1197.855072463768,2050.0555555555557,1378.5510204081634,4638.1578947368425,1824.078125,,1808.3978494623657,979.4868421052631,12910.25,12192.784615384615,1371.972972972973,13391.78947368421,3853.2380952380954,,784.6666666666666,1205.978021978022,9507.12987012987,804.7857142857143,1606.5,2698.4583333333335,9205.232142857143,978.0227272727273,1123.7179487179487,813.0227272727273,15161.75,2239.5102040816328,2454.85,1139.7111111111112,1958.5816326530612,1532.3565217391304,,2762.3263888888887,18902.81818181818,1384.3939393939395,1575.2283950617284,12458.111940298508,1268.725806451613,8349.21875,845.4845360824743,1360.7,5734.210526315789,913.8947368421053,12717.347826086956,20713.63157894737,1023.1428571428571,1329.421052631579,5479.314285714286,,2091.0,,1044.4871794871794,4661.81298238393
45,1902.888888888889,16167.08695652174,1005.8928571428571,4539.048076923077,3455.2051282051284,1158.622950819672,2051.574468085106,1358.547619047619,4803.911764705882,1785.5172413793102,,1718.5862068965516,938.1014492753624,,11200.655737704918,1297.9655172413793,12317.30303030303,2999.472222222222,,765.5529411764705,1005.3026315789474,9277.81690140845,806.8627450980392,1544.1029411764705,2829.0833333333335,9116.88,960.9404761904761,1123.2727272727273,783.3589743589744,,2166.340909090909,2514.625,1092.8108108108108,1794.372340425532,1429.3761467889908,,2684.2554744525546,19565.14285714286,1439.4736842105262,1539.826923076923,12344.323076923078,1165.076923076923,8359.115384615385,844.5,1240.0740740740741,5192.773584905661,912.4,12366.947368421053,23114.25,975.3181818181819,1276.7431192660551,5877.030769230769,,1882.0,,1044.2424242424242,4239.481078357741
46,1855.2,17229.25,941.25,4255.636363636364,3234.75,1124.2,2043.9756097560976,1295.1764705882354,5065.222222222223,1770.74,,1642.1829268292684,914.7538461538461,,10152.75,1241.1764705882354,11541.407407407407,2948.6666666666665,,759.2098765432099,898.758064516129,8859.671875,810.5106382978723,1473.7265625,,9140.651162790698,948.9873417721519,1112.5555555555557,745.2352941176471,,2158.864864864865,2587.0,1049.576923076923,1644.4,1361.7378640776699,,2604.4615384615386,19613.333333333332,1471.625,1526.9473684210527,12165.873015873016,1086.490909090909,7803.227272727273,833.1547619047619,860.7,4550.5625,925.0,12346.333333333334,25185.666666666668,920.5625,1250.7669902912621,6169.271186440678,,,,1109.08,4281.495327308616
47,1804.0,18206.701754385966,886.4,3923.5108695652175,2974.7403846153848,1120.16,2003.9444444444443,1178.851851851852,6032.666666666667,1747.9772727272727,,1611.4285714285713,879.0166666666667,,9305.697674418605,1234.0,11425.190476190477,4143.5,,736.2236842105264,866.5,8648.2,820.078947368421,1391.77868852459,,9194.297297297297,939.5540540540541,1124.6818181818182,755.7586206896551,,2109.90625,,1026.9473684210527,1446.2857142857142,1317.15625,,2511.4032258064517,,1495.0,1536.8689655172413,12327.583333333334,1029.0679611650485,7411.333333333333,825.2133333333334,864.5,4203.707317073171,918.1428571428571,,26264.5625,922.4,1206.357142857143,6495.092592592592,,,,1150.157894736842,3818.557858701945
48,,19196.153846153848,843.625,3676.9764705882353,2787.2551020408164,1091.2666666666667,2009.0,1116.15,6087.0,1744.7435897435898,,1586.2916666666667,853.7636363636364,,8693.857142857143,,3009.0,,,731.887323943662,862.3260869565217,8238.70588235294,838.28,1252.6410256410256,,9341.290322580646,911.8088235294117,1114.1666666666667,783.0,,1943.6538461538462,,1003.1333333333333,1284.9102564102564,1280.5444444444445,,2469.9416666666666,,,1556.123188405797,12134.730434782608,1000.59375,7083.785714285715,807.6176470588235,,3731.777777777778,932.0,,25590.0,891.75,1143.8172043010752,6799.125,,,,1167.5,3784.3639363172265
49,,19681.85714285714,813.1666666666666,3489.5897435897436,2652.588888888889,1109.3947368421052,1989.642857142857,1154.8333333333333,,1731.9375,,1574.7121212121212,838.18,,8406.083333333334,,,,,725.0746268656717,839.0,7808.813953488372,845.9090909090909,1085.0275229357799,,9596.72,888.3620689655172,1104.5,,,1784.25,,1013.0,1158.5405405405406,1267.1411764705883,,2431.095652173913,,,1586.8,11847.834862385322,954.8275862068965,6787.5,788.8688524590164,,3264.3,,,25869.0,,1061.0117647058823,7205.227272727273,,,,1033.5,3952.596802785296
50,,21101.285714285714,815.0,3362.847222222222,2548.2073170731705,1121.2903225806451,2000.375,1150.0,,1713.52,,1546.842105263158,820.304347826087,,7911.5625,,,,,717.968253968254,823.7647058823529,7347.30303030303,841.0,1022.047619047619,,9842.761904761905,873.0612244897959,1111.8,,,1634.7142857142858,,991.4285714285714,1063.5072463768115,1225.425,,2439.2636363636366,,,1617.7967479674796,10692.232323232323,947.6756756756756,6547.0,791.1785714285714,,2857.5833333333335,,,26036.5,,984.7922077922078,7636.486486486487,,,,,4004.137131924344
51,,22570.16129032258,768.0,3284.2615384615383,2467.076923076923,1109.1739130434783,1980.0,,,1712.5714285714287,,1512.7692307692307,801.5,,7632.625,,,,,704.2881355932203,820.3333333333334,7377.846153846154,,943.1428571428571,,10393.533333333333,861.7317073170732,,,,1519.3333333333333,,1008.3333333333334,993.9375,1212.2894736842106,,2451.4380952380952,,,1640.0260869565218,8838.080459770115,939.0806451612904,6574.0,781.8775510204082,,2385.9444444444443,,,,,912.1044776119403,7992.888888888889,,,,,3523.736177043232
52,,24452.88888888889,,3161.4918032786886,2384.6438356164385,1054.0625,1998.375,,,1664.9411764705883,,1512.25,787.027027027027,,7216.75,,,,,676.8301886792453,811.0384615384615,7481.555555555556,,917.9010989010989,,10761.545454545454,849.8965517241379,,,,1457.2,,,951.9661016949152,1198.1527777777778,,2499.4897959183672,,,1668.6261682242991,6809.77027027027,936.8367346938776,,767.1282051282051,,2145.5714285714284,,,,,861.1311475409836,8236.15,,,,,3587.0469296940664
53,,26512.82608695652,,3095.0,2302.3529411764707,971.6666666666666,2005.75,,,1691.8461538461538,,1426.8,778.8571428571429,,6851.0,,,,,653.3125,822.4545454545455,7564.545454545455,,900.0963855421687,,11041.0,842.4736842105264,,,,1369.0,,,928.0555555555555,1177.9850746268658,,2570.8709677419356,,,1674.4747474747476,3899.103448275862,956.9230769230769,,761.84375,,1982.2,,,,,815.9636363636364,8411.3125,,,,,3538.758243008359
54,,28840.57894736842,,2961.8,2217.0625,,2001.5,,,1664.6,,1427.25,762.1578947368421,,,,,,,636.6585365853658,806.2222222222222,7417.857142857143,,891.7333333333333,,,848.3333333333334,,,,,,,914.265306122449,1164.8709677419354,,2619.0813953488373,,,1700.8172043010752,3341.54,1028.4444444444443,,740.28,,,,,,,801.8571428571429,8501.416666666666,,,,,3394.6822399009147
55,,31156.333333333332,,3015.5666666666666,2114.133333333333,,1946.5,,,,,1444.142857142857,755.0769230769231,,,,,,,616.71875,790.9285714285714,7349.333333333333,,870.7358490566038,,,830.5,,,,,,,915.9024390243902,1153.3103448275863,,2757.7066666666665,,,1699.4597701149426,3146.2272727272725,,,735.2380952380952,,,,,,,773.6190476190476,8656.25,,,,,3722.509644925769
56,,33000.0,,3127.1304347826085,2066.2,,,,,,,1463.6666666666667,759.6,,,,,,,613.9583333333334,790.2,,,812.8333333333334,,,,,,,,,,932.2,1154.4705882352941,,2939.742424242424,,,1705.1375,2982.5789473684213,,,741.2,,,,,,,752.7428571428571,8842.666666666666,,,,,3917.770484485724
57,,34647.42857142857,,2966.0,2029.2244897959183,,,,,,,,,,,,,,,596.3888888888889,799.5,,,,,,,,,,,,,947.3225806451613,1139.7727272727273,,3099.5423728813557,,,1709.1486486486488,2814.4375,,,733.1111111111111,,,,,,,745.8,,,,,,4352.306407556031
58,,,,,1983.911111111111,,,,,,,,,,,,,,,598.0714285714286,810.0,,,,,,,,,,,,,953.2962962962963,1146.4814814814815,,3167.6666666666665,,,1717.0,2661.9615384615386,,,,,,,,,,749.04,,,,,,1531.9365025098357
59,,,,,1926.7567567567567,,,,,,,,,,,,,,,575.2,,,,,,,,,,,,,,938.0869565217391,1169.4444444444443,,3218.5625,,,1729.142857142857,2578.1,,,,,,,,,,742.0,,,,,,1609.6616893582247
60,,,,,1901.5454545454545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.9473684210526,1204.0,,3284.121951219512,,,1753.7719298245613,2408.4666666666667,,,,,,,,,,740.5555555555555,,,,,,1749.3441323189716
61,,,,,1887.5833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.5333333333333,1217.0,,3271.8888888888887,,,1750.2857142857142,2301.5,,,,,,,,,,,,,,,,1898.6318783068782
62,,,,,1860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.6666666666666,,,3242.548387096774,,,1783.125,,,,,,,,,,,,,,,,,1954.0850134408602
63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3221.153846153846,,,1786.2,,,,,,,,,,,,,,,,,2503.6769230769232
64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3181.9523809523807,,,1810.8823529411766,,,,,,,,,,,,,,,,,2496.4173669467787
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3256.866666666667,,,1728.0,,,,,,,,,,,,,,,,,2492.4333333333334
66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3413.2,,,1723.0,,,,,,,,,,,,,,,,,2568.1
