,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,mean
28,4795.872448979592,11466.66037735849,7572.369565217391,7792.3675213675215,6936.882352941177,14884.78064516129,3552.822222222222,1353.75,7074.035087719299,11047.702127659575,1823.1169590643274,7541.3421052631575,23199.488372093023,1486.925,5511.242857142857,2292.5380710659897,5282.485507246377,1601.027972027972,7572.073170731707,13327.310734463277,12256.35652173913,2515.7881355932204,2076.289855072464,2402.2773722627735,2340.3307692307694,9524.19642857143,2014.878205128205,3358.7417218543046,6521.5590038277705,4795.872448979592,11466.66037735849,7572.369565217391,7792.3675213675215,6936.882352941177,14884.78064516129,3552.822222222222,1353.75,7074.035087719299,11047.702127659575,1823.1169590643274,7541.3421052631575,23199.488372093023,1486.925,5511.242857142857,2292.5380710659897,5282.485507246377,1601.027972027972,7572.073170731707,13327.310734463277,12256.35652173913,2515.7881355932204,2076.289855072464,2402.2773722627735,2340.3307692307694,9524.19642857143,2014.878205128205,3358.7417218543046,6521.55900382777
29,4595.215789473684,11422.42,7432.80459770115,7431.836363636364,6617.067073170731,15197.635135135135,3328.964285714286,1285.8385093167701,7077.588785046729,10910.32183908046,1839.6746987951808,7500.94495412844,23722.16129032258,1409.4709677419355,5644.5,2264.7277486910994,4705.900763358779,1615.4485294117646,7320.802547770701,12051.415204678362,12084.027777777777,2314.8070175438597,1962.9850746268658,2456.593984962406,2253.0,9311.85046728972,1696.7066666666667,3131.896551724138,6378.093093705914,4595.215789473684,11422.42,7432.80459770115,7431.836363636364,6617.067073170731,15197.635135135135,3328.964285714286,1285.8385093167701,7077.588785046729,10910.32183908046,1839.6746987951808,7500.94495412844,23722.16129032258,1409.4709677419355,5644.5,2264.7277486910994,4705.900763358779,1615.4485294117646,7320.802547770701,12051.415204678362,12084.027777777777,2314.8070175438597,1962.9850746268658,2456.593984962406,2253.0,9311.85046728972,1696.7066666666667,3131.896551724138,6378.093093705914
30,4542.427027027027,11356.473684210527,7280.865853658536,7038.403846153846,6409.770700636943,15744.9375,3218.253164556962,1220.3419354838709,7133.336633663366,10888.75,1870.6375,7509.0291262135925,24623.05128205128,1324.421768707483,5714.615,2257.3675675675677,3959.648,1641.5877862595419,6800.748344370861,10360.242424242424,12043.60396039604,2059.9816513761466,1821.0050761421319,2529.84126984127,2186.0084033613443,9312.079207920791,1466.9379310344827,2904.644927536232,6257.821841871867,4542.427027027027,11356.473684210527,7280.865853658536,7038.403846153846,6409.770700636943,15744.9375,3218.253164556962,1220.3419354838709,7133.336633663366,10888.75,1870.6375,7509.0291262135925,24623.05128205128,1324.421768707483,5714.615,2257.3675675675677,3959.648,1641.5877862595419,6800.748344370861,10360.242424242424,12043.60396039604,2059.9816513761466,1821.0050761421319,2529.84126984127,2186.0084033613443,9312.079207920791,1466.9379310344827,2904.644927536232,6257.821841871865
31,4503.833333333333,11051.875,6929.910256410257,6424.164948453608,6254.873333333333,16383.286764705883,3196.1866666666665,1174.8986486486488,7206.882978723404,10873.972972972973,1924.8496732026144,7617.2959183673465,25617.98214285714,1255.3566433566434,5836.360824742268,2260.85,3563.0833333333335,1643.136,6257.0,8903.40625,11953.021276595744,1792.1923076923076,1663.9481865284974,2555.925,2080.6,9556.115789473684,1298.8840579710145,2675.1692307692306,6159.109340647784,4503.833333333333,11051.875,6929.910256410257,6424.164948453608,6254.873333333333,16383.286764705883,3196.1866666666665,1174.8986486486488,7206.882978723404,10873.972972972973,1924.8496732026144,7617.2959183673465,25617.98214285714,1255.3566433566434,5836.360824742268,2260.85,3563.0833333333335,1643.136,6257.0,8903.40625,11953.021276595744,1792.1923076923076,1663.9481865284974,2555.925,2080.6,9556.115789473684,1298.8840579710145,2675.1692307692306,6159.109340647783
32,4499.04,10625.4578313253,6771.527777777777,5892.978021978022,6033.662068965517,17091.541984732823,3255.6197183098593,1136.2237762237762,7151.83908045977,10673.426470588236,1932.9183673469388,7514.784946236559,26522.4,1197.6,5962.677248677249,2248.9367816091954,3168.09649122807,1615.084745762712,5720.394160583942,7338.849673202614,11766.579545454546,1560.4444444444443,1526.054347826087,2593.5526315789475,1965.2407407407406,9925.1797752809,1194.3333333333333,2426.64,6046.824427273837,4499.04,10625.4578313253,6771.527777777777,5892.978021978022,6033.662068965517,17091.541984732823,3255.6197183098593,1136.2237762237762,7151.83908045977,10673.426470588236,1932.9183673469388,7514.784946236559,26522.4,1197.6,5962.677248677249,2248.9367816091954,3168.09649122807,1615.084745762712,5720.394160583942,7338.849673202614,11766.579545454546,1560.4444444444443,1526.054347826087,2593.5526315789475,1965.2407407407406,9925.1797752809,1194.3333333333333,2426.64,6046.824427273834
33,4438.508771929824,10131.688311688311,6573.671641791045,5197.916666666667,5786.064748201439,17836.63779527559,3346.3432835820895,1088.4117647058824,7122.65,9949.90625,1992.0915492957747,7597.545454545455,26996.35,1153.2421875,6090.907608695652,2241.9583333333335,2786.824074074074,1601.283185840708,5143.8646616541355,6214.95205479452,11222.686746987953,1396.5052631578947,1409.268156424581,2617.691588785047,1821.0594059405942,10516.638554216868,1108.72,2212.9173553719006,5914.153764802118,4438.508771929824,10131.688311688311,6573.671641791045,5197.916666666667,5786.064748201439,17836.63779527559,3346.3432835820895,1088.4117647058824,7122.65,9949.90625,1992.0915492957747,7597.545454545455,26996.35,1153.2421875,6090.907608695652,2241.9583333333335,2786.824074074074,1601.283185840708,5143.8646616541355,6214.95205479452,11222.686746987953,1396.5052631578947,1409.268156424581,2617.691588785047,1821.0594059405942,10516.638554216868,1108.72,2212.9173553719006,5914.153764802117
34,4348.885542168675,9792.5,6544.822580645161,4523.623376623376,5504.740458015267,18519.289256198346,3410.190476190476,1077.906976744186,7060.917808219178,8951.416666666666,2047.6962962962964,7402.256097560976,26721.36559139785,1126.1,6192.223463687151,2201.9378881987577,2430.106796116505,1589.9905660377358,4566.582677165355,5612.678571428572,10512.792207792209,1240.9,1297.7325581395348,2617.151515151515,1692.2842105263157,11247.12658227848,1042.2735042735044,2026.4561403508771,5760.783850281178,4348.885542168675,9792.5,6544.822580645161,4523.623376623376,5504.740458015267,18519.289256198346,3410.190476190476,1077.906976744186,7060.917808219178,8951.416666666666,2047.6962962962964,7402.256097560976,26721.36559139785,1126.1,6192.223463687151,2201.9378881987577,2430.106796116505,1589.9905660377358,4566.582677165355,5612.678571428572,10512.792207792209,1240.9,1297.7325581395348,2617.151515151515,1692.2842105263157,11247.12658227848,1042.2735042735044,2026.4561403508771,5760.783850281177
35,4213.123456790124,9749.298507462687,6646.596491228071,3970.347222222222,5282.6,19115.25641025641,3575.8947368421054,1048.1544715447155,7063.462686567164,7967.732142857143,2080.6769230769232,7386.7532467532465,25620.44827586207,1115.7672413793102,6268.838150289017,2182.621794871795,2155.4105263157894,1624.881188118812,4115.355371900827,5162.315789473684,9798.676056338029,1141.2588235294118,1216.1515151515152,2676.141304347826,1556.4772727272727,12106.533333333333,994.651376146789,1893.3831775700935,5633.171696177014,4213.123456790124,9749.298507462687,6646.596491228071,3970.347222222222,5282.6,19115.25641025641,3575.8947368421054,1048.1544715447155,7063.462686567164,7967.732142857143,2080.6769230769232,7386.7532467532465,25620.44827586207,1115.7672413793102,6268.838150289017,2182.621794871795,2155.4105263157894,1624.881188118812,4115.355371900827,5162.315789473684,9798.676056338029,1141.2588235294118,1216.1515151515152,2676.141304347826,1556.4772727272727,12106.533333333333,994.651376146789,1893.3831775700935,5633.1716961770135
36,4015.8037974683543,10093.193548387097,6788.057692307692,3476.1641791044776,5192.533898305085,19484.383928571428,3654.843137254902,1026.6810344827586,7140.233333333334,6786.2,2116.1129032258063,7352.263888888889,24140.666666666668,1112.0900900900901,6442.624242424243,2165.2466666666664,2023.573033707865,1673.21875,3649.456896551724,4892.3359375,9177.4375,1063.4625,1157.8993710691823,2676.2,1428.3048780487804,13043.43661971831,941.0970873786408,1804.0392156862745,5518.484314172795,4015.8037974683543,10093.193548387097,6788.057692307692,3476.1641791044776,5192.533898305085,19484.383928571428,3654.843137254902,1026.6810344827586,7140.233333333334,6786.2,2116.1129032258063,7352.263888888889,24140.666666666668,1112.0900900900901,6442.624242424243,2165.2466666666664,2023.573033707865,1673.21875,3649.456896551724,4892.3359375,9177.4375,1063.4625,1157.8993710691823,2676.2,1428.3048780487804,13043.43661971831,941.0970873786408,1804.0392156862745,5518.484314172794
37,3797.1493506493507,10484.431034482759,6659.787234042553,3059.5806451612902,5193.921052631579,19668.435185185186,3672.488888888889,1013.7064220183486,7190.909090909091,5641.886363636364,2152.075630252101,7404.176470588235,21994.369863013697,1097.2,6663.96835443038,2148.5174825174827,1975.9146341463415,1740.9673913043478,3280.9285714285716,4789.5901639344265,7759.357142857143,1007.0666666666667,1109.953947368421,2592.525,1288.844155844156,13882.059701492537,879.125,1735.2577319587629,5353.006899121739,3797.1493506493507,10484.431034482759,6659.787234042553,3059.5806451612902,5193.921052631579,19668.435185185186,3672.488888888889,1013.7064220183486,7190.909090909091,5641.886363636364,2152.075630252101,7404.176470588235,21994.369863013697,1097.2,6663.96835443038,2148.5174825174827,1975.9146341463415,1740.9673913043478,3280.9285714285716,4789.5901639344265,7759.357142857143,1007.0666666666667,1109.953947368421,2592.525,1288.844155844156,13882.059701492537,879.125,1735.2577319587629,5353.0068991217395
38,3295.925170068027,10674.358490566037,6196.243902439024,2737.4736842105262,5116.212962962963,19638.912621359224,3664.6666666666665,998.3269230769231,7253.125,5053.025,2183.938596491228,7460.234375,20163.78787878788,1088.89,6955.138157894737,2127.840579710145,1981.3648648648648,1799.5595238095239,2978.6168224299067,4707.043859649123,6962.446808510638,974.8169014084507,1071.8835616438357,2478.1466666666665,1180.986111111111,14244.112903225807,849.1818181818181,1663.123595505618,5196.406551651455,3295.925170068027,10674.358490566037,6196.243902439024,2737.4736842105262,5116.212962962963,19638.912621359224,3664.6666666666665,998.3269230769231,7253.125,5053.025,2183.938596491228,7460.234375,20163.78787878788,1088.89,6955.138157894737,2127.840579710145,1981.3648648648648,1799.5595238095239,2978.6168224299067,4707.043859649123,6962.446808510638,974.8169014084507,1071.8835616438357,2478.1466666666665,1180.986111111111,14244.112903225807,849.1818181818181,1663.123595505618,5196.406551651455
39,2772.971631205674,10963.0,5580.942857142857,2371.36,5019.320388349514,19241.79591836735,3632.4848484848485,980.0204081632653,7330.512195121952,4799.242424242424,2206.9454545454546,7546.766666666666,19524.048387096773,1085.0425531914893,7395.524475524476,2141.4210526315787,1956.8985507246377,1813.2077922077922,2734.156862745098,4637.394495412844,6480.325,940.2461538461539,1064.0287769784172,2456.5142857142855,1077.4545454545455,14533.241379310344,837.3375,1599.1084337349398,5097.189751316549,2772.971631205674,10963.0,5580.942857142857,2371.36,5019.320388349514,19241.79591836735,3632.4848484848485,980.0204081632653,7330.512195121952,4799.242424242424,2206.9454545454546,7546.766666666666,19524.048387096773,1085.0425531914893,7395.524475524476,2141.4210526315787,1956.8985507246377,1813.2077922077922,2734.156862745098,4637.394495412844,6480.325,940.2461538461539,1064.0287769784172,2456.5142857142855,1077.4545454545455,14533.241379310344,837.3375,1599.1084337349398,5097.189751316549
40,2359.820895522388,10448.25,4269.777777777777,2155.0,4896.326530612245,18710.7311827957,3697.9523809523807,955.5,7160.4857142857145,4698.32,2206.4174757281553,7733.636363636364,20098.30909090909,1079.2954545454545,7605.405797101449,2137.566929133858,1883.1538461538462,1800.5,2515.591836734694,4503.300970873786,4178.620689655172,919.4333333333333,1044.4135338345864,2423.3384615384616,992.4677419354839,14435.884615384615,829.1351351351351,1525.6623376623377,4902.296360544358,2359.820895522388,10448.25,4269.777777777777,2155.0,4896.326530612245,18710.7311827957,3697.9523809523807,955.5,7160.4857142857145,4698.32,2206.4174757281553,7733.636363636364,20098.30909090909,1079.2954545454545,7605.405797101449,2137.566929133858,1883.1538461538462,1800.5,2515.591836734694,4503.300970873786,4178.620689655172,919.4333333333333,1044.4135338345864,2423.3384615384616,992.4677419354839,14435.884615384615,829.1351351351351,1525.6623376623377,4902.296360544358
41,2045.7795275590552,10736.181818181818,3270.75,2021.3846153846155,4801.258064516129,18296.550561797754,4287.5,929.4470588235295,6771.035714285715,4543.722222222223,2150.4895833333335,8465.466666666667,20314.739130434784,1055.702380952381,7795.053846153846,2129.9333333333334,1783.5737704918033,1712.8484848484848,2333.063829787234,4423.894736842105,2587.695652173913,911.0555555555555,1046.2992125984251,2453.15,926.7857142857143,15443.8,829.8529411764706,1473.7246376811595,4840.740680681645,2045.7795275590552,10736.181818181818,3270.75,2021.3846153846155,4801.258064516129,18296.550561797754,4287.5,929.4470588235295,6771.035714285715,4543.722222222223,2150.4895833333335,8465.466666666667,20314.739130434784,1055.702380952381,7795.053846153846,2129.9333333333334,1783.5737704918033,1712.8484848484848,2333.063829787234,4423.894736842105,2587.695652173913,911.0555555555555,1046.2992125984251,2453.15,926.7857142857143,15443.8,829.8529411764706,1473.7246376811595,4840.740680681644
42,1875.45,9964.68,3084.0,1946.7142857142858,4714.227272727273,18070.694117647057,,915.3375,6184.944444444444,4312.333333333333,2054.3,9686.84375,21735.48717948718,1046.625,7633.803278688524,2126.104347826087,1662.9107142857142,1602.017543859649,2177.188888888889,4330.822222222222,1374.0625,889.3571428571429,1032.4918032786886,2502.109090909091,882.72,16611.052631578947,823.0793650793651,1391.6101694915253,4838.183947493312,1875.45,9964.68,3084.0,1946.7142857142858,4714.227272727273,18070.694117647057,,915.3375,6184.944444444444,4312.333333333333,2054.3,9686.84375,21735.48717948718,1046.625,7633.803278688524,2126.104347826087,1662.9107142857142,1602.017543859649,2177.188888888889,4330.822222222222,1374.0625,889.3571428571429,1032.4918032786886,2502.109090909091,882.72,16611.052631578947,823.0793650793651,1391.6101694915253,4838.183947493311
43,1823.0877192982457,8568.21052631579,3169.25,1870.741935483871,4681.285714285715,17893.475,,898.3866666666667,5547.454545454545,4087.714285714286,1984.8095238095239,10187.478260869566,25057.966666666667,1041.5277777777778,7164.201754385965,2072.740740740741,1238.0,1454.5102040816328,2019.5348837209303,4261.265060240964,1052.111111111111,891.8571428571429,1019.9051724137931,2600.1,843.2045454545455,17552.133333333335,810.0178571428571,1381.875,4858.253534363915,1823.0877192982457,8568.21052631579,3169.25,1870.741935483871,4681.285714285715,17893.475,,898.3866666666667,5547.454545454545,4087.714285714286,1984.8095238095239,10187.478260869566,25057.966666666667,1041.5277777777778,7164.201754385965,2072.740740740741,1238.0,1454.5102040816328,2019.5348837209303,4261.265060240964,1052.111111111111,891.8571428571429,1019.9051724137931,2600.1,843.2045454545455,17552.133333333335,810.0178571428571,1381.875,4858.253534363914
44,1774.1153846153845,7600.214285714285,3233.5,1772.9130434782608,4691.175,17376.222222222223,,869.3142857142857,5176.666666666667,3958.6666666666665,1960.825,9743.5,26994.31818181818,1028.0153846153846,6361.728971962617,1992.450980392157,987.7073170731708,1346.1627906976744,1886.4024390243903,4125.858974358975,999.0,869.8333333333334,1002.2589285714286,2735.681818181818,832.078947368421,18128.0,797.2745098039215,1400.075,4801.628153047379,1774.1153846153845,7600.214285714285,3233.5,1772.9130434782608,4691.175,17376.222222222223,,869.3142857142857,5176.666666666667,3958.6666666666665,1960.825,9743.5,26994.31818181818,1028.0153846153846,6361.728971962617,1992.450980392157,987.7073170731708,1346.1627906976744,1886.4024390243903,4125.858974358975,999.0,869.8333333333334,1002.2589285714286,2735.681818181818,832.078947368421,18128.0,797.2745098039215,1400.075,4801.62815304738
45,1673.2268041237114,6896.6,,1646.4166666666667,4731.72972972973,17063.17910447761,,849.8,,,1946.3066666666666,10265.5,27318.6875,959.9642857142857,5457.333333333333,1941.7835051546392,895.1764705882352,1224.8947368421052,1788.1923076923076,3851.323943661972,,907.5833333333334,996.1792452830189,2881.4166666666665,789.4545454545455,17626.5625,787.6739130434783,1442.8387096774193,4953.992346439553,1673.2268041237114,6896.6,,1646.4166666666667,4731.72972972973,17063.17910447761,,849.8,,,1946.3066666666666,10265.5,27318.6875,959.9642857142857,5457.333333333333,1941.7835051546392,895.1764705882352,1224.8947368421052,1788.1923076923076,3851.323943661972,,907.5833333333334,996.1792452830189,2881.4166666666665,789.4545454545455,17626.5625,787.6739130434783,1442.8387096774193,4953.992346439553
46,1143.6962025316457,6725.333333333333,,,4572.557142857143,16696.186440677968,,853.6229508196722,,,1923.6911764705883,,27516.333333333332,913.6122448979592,4998.131868131868,1901.9021739130435,912.625,1090.0344827586207,1683.3150684931506,3657.3230769230768,,895.6,975.9705882352941,2757.3809523809523,798.0370370370371,17853.1,783.5641025641025,1198.0,4754.762722636133,1143.6962025316457,6725.333333333333,,,4572.557142857143,16696.186440677968,,853.6229508196722,,,1923.6911764705883,,27516.333333333332,913.6122448979592,4998.131868131868,1901.9021739130435,912.625,1090.0344827586207,1683.3150684931506,3657.3230769230768,,895.6,975.9705882352941,2757.3809523809523,798.0370370370371,17853.1,783.5641025641025,1198.0,4754.762722636135
47,997.820895522388,,,,4324.69696969697,16586.901960784315,,840.0877192982456,,,1932.603448275862,,,859.5116279069767,4531.988235294118,1907.1494252873563,939.2,1024.8636363636363,1570.2028985507247,3387.7457627118642,,,971.0106382978723,2962.0,790.2857142857143,18404.166666666668,771.2592592592592,,3694.2055798942342,997.820895522388,,,,4324.69696969697,16586.901960784315,,840.0877192982456,,,1932.603448275862,,,859.5116279069767,4531.988235294118,1907.1494252873563,939.2,1024.8636363636363,1570.2028985507247,3387.7457627118642,,,971.0106382978723,2962.0,790.2857142857143,18404.166666666668,771.2592592592592,,3694.2055798942333
48,921.1111111111111,,,,3983.1451612903224,16615.79069767442,,831.9607843137255,,,1880.549019607843,,,823.8974358974359,4320.320512820513,1887.686746987952,,974.6666666666666,1457.8225806451612,3165.8518518518517,,,957.5,2955.5,771.25,,734.2142857142857,,2818.7511236387527,921.1111111111111,,,,3983.1451612903224,16615.79069767442,,831.9607843137255,,,1880.549019607843,,,823.8974358974359,4320.320512820513,1887.686746987952,,974.6666666666666,1457.8225806451612,3165.8518518518517,,,957.5,2955.5,771.25,,734.2142857142857,,2818.751123638753
49,879.9318181818181,,,,3619.6724137931033,17301.742857142857,,827.2391304347826,,,1811.590909090909,,,805.8285714285714,4149.342857142857,1905.012658227848,,,1313.9807692307693,3026.591836734694,,,956.7073170731708,,788.0833333333334,,744.4,,2933.086497831901,879.9318181818181,,,,3619.6724137931033,17301.742857142857,,827.2391304347826,,,1811.590909090909,,,805.8285714285714,4149.342857142857,1905.012658227848,,,1313.9807692307693,3026.591836734694,,,956.7073170731708,,788.0833333333334,,744.4,,2933.0864978319005
50,854.8484848484849,,,,3330.8518518518517,18267.035714285714,,823.9047619047619,,,1760.054054054054,,,805.4,3815.735849056604,1901.88,,,1220.264705882353,2743.5476190476193,,,955.4230769230769,,,,,,3316.267828895866,854.8484848484849,,,,3330.8518518518517,18267.035714285714,,823.9047619047619,,,1760.054054054054,,,805.4,3815.735849056604,1901.88,,,1220.264705882353,2743.5476190476193,,,955.4230769230769,,,,,,3316.267828895866
51,806.7272727272727,,,,3117.795918367347,20293.238095238095,,822.8055555555555,,,1699.258064516129,,,786.3333333333334,4234.2972972972975,1901.1267605633802,,,1095.611111111111,2128.8333333333335,,,947.8630136986301,,,,,,3439.4445232492258,806.7272727272727,,,,3117.795918367347,20293.238095238095,,822.8055555555555,,,1699.258064516129,,,786.3333333333334,4234.2972972972975,1901.1267605633802,,,1095.611111111111,2128.8333333333335,,,947.8630136986301,,,,,,3439.4445232492258
52,809.1428571428571,,,,2937.6279069767443,22676.1875,,807.0689655172414,,,1693.44,,,703.8333333333334,4418.964285714285,1879.5373134328358,,,1044.6666666666667,1693.7666666666667,,,952.1159420289855,,,,,,3601.4864943163284,809.1428571428571,,,,2937.6279069767443,22676.1875,,807.0689655172414,,,1693.44,,,703.8333333333334,4418.964285714285,1879.5373134328358,,,1044.6666666666667,1693.7666666666667,,,952.1159420289855,,,,,,3601.4864943163293
53,763.0,,,,2851.051282051282,24312.0,,795.8695652173913,,,1587.0,,,,4913.466666666666,1851.920634920635,,,1029.142857142857,1443.8333333333333,,,944.6428571428571,,,,,,4049.192719647502,763.0,,,,2851.051282051282,24312.0,,795.8695652173913,,,1587.0,,,,4913.466666666666,1851.920634920635,,,1029.142857142857,1443.8333333333333,,,944.6428571428571,,,,,,4049.1927196475017
54,,,,,2602.6451612903224,25725.75,,805.2222222222222,,,1423.2857142857142,,,,5178.777777777777,1835.7241379310344,,,,1285.7222222222222,,,942.075,,,,,,4974.900279466161,,,,,2602.6451612903224,25725.75,,805.2222222222222,,,1423.2857142857142,,,,5178.777777777777,1835.7241379310344,,,,1285.7222222222222,,,942.075,,,,,,4974.90027946616
55,,,,,2529.346153846154,,,819.8461538461538,,,1380.5,,,,5214.333333333333,1789.2884615384614,,,,1163.5384615384614,,,980.2727272727273,,,,,,1982.44647019647,,,,,2529.346153846154,,,819.8461538461538,,,1380.5,,,,5214.333333333333,1789.2884615384614,,,,1163.5384615384614,,,980.2727272727273,,,,,,1982.44647019647
56,,,,,2513.5,,,,,,,,,,,1757.1041666666667,,,,1174.4,,,1010.4444444444445,,,,,,1613.862152777778,,,,,2513.5,,,,,,,,,,,1757.1041666666667,,,,1174.4,,,1010.4444444444445,,,,,,1613.862152777778
57,,,,,2504.2,,,,,,,,,,,1761.9166666666667,,,,,,,982.5,,,,,,1749.538888888889,,,,,2504.2,,,,,,,,,,,1761.9166666666667,,,,,,,982.5,,,,,,1749.5388888888888
58,,,,,2447.7272727272725,,,,,,,,,,,1699.8461538461538,,,,,,,,,,,,,2073.786713286713,,,,,2447.7272727272725,,,,,,,,,,,1699.8461538461538,,,,,,,,,,,,,2073.786713286713
59,,,,,2420.8571428571427,,,,,,,,,,,1659.3181818181818,,,,,,,,,,,,,2040.087662337662,,,,,2420.8571428571427,,,,,,,,,,,1659.3181818181818,,,,,,,,,,,,,2040.087662337662
60,,,,,,,,,,,,,,,,1610.7222222222222,,,,,,,,,,,,,1610.7222222222222,,,,,,,,,,,,,,,,1610.7222222222222,,,,,,,,,,,,,1610.722222222222
61,,,,,,,,,,,,,,,,1560.2142857142858,,,,,,,,,,,,,1560.2142857142858,,,,,,,,,,,,,,,,1560.2142857142858,,,,,,,,,,,,,1560.2142857142856
62,,,,,,,,,,,,,,,,1571.8,,,,,,,,,,,,,1571.8,,,,,,,,,,,,,,,,1571.8,,,,,,,,,,,,,1571.8
63,,,,,,,,,,,,,,,,1527.0,,,,,,,,,,,,,1527.0,,,,,,,,,,,,,,,,1527.0,,,,,,,,,,,,,1527.0
64,,,,,,,,,,,,,,,,1566.0,,,,,,,,,,,,,1566.0,,,,,,,,,,,,,,,,1566.0,,,,,,,,,,,,,1566.0
