,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,mean
22,13243.243386243386,2159.3315789473686,2641.3797468354433,4400.772321428572,5318.771428571428,7551.172413793103,13136.669014084508,18005.772277227723,5317.154362416108,2411.975,2901.7044534412958,6122.905027932961,5061.779487179487,3210.901234567901,3414.0932835820895,4226.654929577465,7862.527559055118,6240.461538461538,4348.876237623763,3305.9909502262444,15284.335403726707,3934.6543209876545,1587.0989583333333,6942.993975903614,13720.944,5235.362831858407,5014.929515418502,6845.967741935484,9467.522388059702,1916.8659420289855,1808.1674876847292,2924.8695652173915,5301.927835051546,2441.421686746988,10159.757142857143,1756.887029288703,5978.495612674846,13243.243386243386,2159.3315789473686,2641.3797468354433,4400.772321428572,5318.771428571428,7551.172413793103,13136.669014084508,18005.772277227723,5317.154362416108,2411.975,2901.7044534412958,6122.905027932961,5061.779487179487,3210.901234567901,3414.0932835820895,4226.654929577465,7862.527559055118,6240.461538461538,4348.876237623763,3305.9909502262444,15284.335403726707,3934.6543209876545,1587.0989583333333,6942.993975903614,13720.944,5235.362831858407,5014.929515418502,6845.967741935484,9467.522388059702,1916.8659420289855,1808.1674876847292,2924.8695652173915,5301.927835051546,2441.421686746988,10159.757142857143,1756.887029288703,5978.495612674846
23,12708.83606557377,2099.8817204301076,2664.9539473684213,4267.824884792627,5304.328358208955,7725.652173913043,12737.125,20136.123711340206,5305.118055555556,2261.6470588235293,2897.954356846473,5998.793103448276,5100.481481481482,3208.643312101911,3373.410646387833,4481.562962962963,8073.94214876033,6498.520661157025,4162.598984771574,3394.6589861751154,15069.23717948718,3728.1265822784812,1555.5913978494623,6468.704402515723,13378.381355932202,5399.226244343891,4920.7657657657655,6721.983193277311,10126.97461928934,1900.6531365313654,1804.6479591836735,2985.474358974359,5158.407407407408,2379.075,10379.162962962962,1641.41452991453,6000.552325439246,12708.83606557377,2099.8817204301076,2664.9539473684213,4267.824884792627,5304.328358208955,7725.652173913043,12737.125,20136.123711340206,5305.118055555556,2261.6470588235293,2897.954356846473,5998.793103448276,5100.481481481482,3208.643312101911,3373.410646387833,4481.562962962963,8073.94214876033,6498.520661157025,4162.598984771574,3394.6589861751154,15069.23717948718,3728.1265822784812,1555.5913978494623,6468.704402515723,13378.381355932202,5399.226244343891,4920.7657657657655,6721.983193277311,10126.97461928934,1900.6531365313654,1804.6479591836735,2985.474358974359,5158.407407407408,2379.075,10379.162962962962,1641.41452991453,6000.552325439246
24,11951.511235955057,2041.2222222222222,2701.4931506849316,4085.8207547169814,4965.4682539682535,7996.666666666667,11888.91472868217,22276.322580645163,5085.58394160584,2099.3673469387754,2871.7881355932204,5906.65868263473,5239.31693989071,3158.2466666666664,3382.7890625,4778.507692307692,8413.632478632479,6722.789915966387,3927.089005235602,3482.042857142857,14966.899328859061,3554.14,1542.8011049723757,6063.901960784314,12964.842105263158,5479.818604651163,4860.208333333333,6624.763157894737,10846.078534031414,1866.154716981132,1810.8167539267015,3015.1476510067114,5036.923913043478,2308.5354838709677,10683.070866141732,1521.532751091703,6003.357432903012,11951.511235955057,2041.2222222222222,2701.4931506849316,4085.8207547169814,4965.4682539682535,7996.666666666667,11888.91472868217,22276.322580645163,5085.58394160584,2099.3673469387754,2871.7881355932204,5906.65868263473,5239.31693989071,3158.2466666666664,3382.7890625,4778.507692307692,8413.632478632479,6722.789915966387,3927.089005235602,3482.042857142857,14966.899328859061,3554.14,1542.8011049723757,6063.901960784314,12964.842105263158,5479.818604651163,4860.208333333333,6624.763157894737,10846.078534031414,1866.154716981132,1810.8167539267015,3015.1476510067114,5036.923913043478,2308.5354838709677,10683.070866141732,1521.532751091703,6003.357432903009
25,11247.453488372093,2028.942528735632,2691.45,3931.6666666666665,4635.9504132231405,8082.248,11138.951219512195,24050.426966292136,4798.346153846154,1946.2887323943662,2851.6363636363635,5780.388888888889,5388.168539325843,3088.230769230769,3449.044,4999.20325203252,8912.1,6927.796536796537,3673.516129032258,3521.4243902439025,15053.5625,3344.593103448276,1549.057803468208,5681.646258503401,12423.222222222223,5465.673076923077,4787.952380952381,6580.688073394495,11453.827956989247,1832.0346153846153,1814.3567567567568,3017.1944444444443,4937.297752808989,2225.6644295302012,10956.262295081968,1407.6830357142858,5990.943048440334,11247.453488372093,2028.942528735632,2691.45,3931.6666666666665,4635.9504132231405,8082.248,11138.951219512195,24050.426966292136,4798.346153846154,1946.2887323943662,2851.6363636363635,5780.388888888889,5388.168539325843,3088.230769230769,3449.044,4999.20325203252,8912.1,6927.796536796537,3673.516129032258,3521.4243902439025,15053.5625,3344.593103448276,1549.057803468208,5681.646258503401,12423.222222222223,5465.673076923077,4787.952380952381,6580.688073394495,11453.827956989247,1832.0346153846153,1814.3567567567568,3017.1944444444443,4937.297752808989,2225.6644295302012,10956.262295081968,1407.6830357142858,5990.943048440331
26,10726.680722891566,2018.2650602409637,2662.684210526316,3768.925,4214.0,8075.83193277311,10158.04347826087,24969.811764705883,4596.650406504065,1851.2592592592594,2790.8230088495575,5771.741935483871,5623.220930232558,2999.0434782608695,3449.8271604938273,5273.146551724138,9303.663461538461,7127.756637168141,3475.7277777777776,3498.4875621890546,15425.627737226278,3184.0863309352517,1542.473372781065,5307.0142857142855,11531.872549019608,5392.294117647059,4708.394088669951,6343.097087378641,11843.9,1780.45703125,1848.4022346368715,3011.0285714285715,4859.85632183908,2123.781690140845,11324.362068965518,1313.0229357798164,5941.535021174808,10726.680722891566,2018.2650602409637,2662.684210526316,3768.925,4214.0,8075.83193277311,10158.04347826087,24969.811764705883,4596.650406504065,1851.2592592592594,2790.8230088495575,5771.741935483871,5623.220930232558,2999.0434782608695,3449.8271604938273,5273.146551724138,9303.663461538461,7127.756637168141,3475.7277777777776,3498.4875621890546,15425.627737226278,3184.0863309352517,1542.473372781065,5307.0142857142855,11531.872549019608,5392.294117647059,4708.394088669951,6343.097087378641,11843.9,1780.45703125,1848.4022346368715,3011.0285714285715,4859.85632183908,2123.781690140845,11324.362068965518,1313.0229357798164,5941.535021174806
27,10320.55900621118,1990.0864197530864,2612.5,3633.7384615384617,3941.440366972477,7999.345132743363,9478.60909090909,25227.975308641977,4410.572649572649,1735.676923076923,2732.2,5679.099337748345,5885.275449101797,2897.0615384615385,3396.0811965811968,5565.825688073394,9745.505050505051,7329.986486486487,3343.2816091954023,3434.481865284974,15729.738461538462,3048.037878787879,1569.8220858895706,4984.154411764706,10219.072916666666,5292.155778894472,4609.592964824121,6380.783505154639,12249.522988505747,1737.804780876494,1884.6531791907514,2935.320895522388,4795.7202380952385,2013.7591240875913,11783.336363636363,1226.214953271028,5883.860891876764,10320.55900621118,1990.0864197530864,2612.5,3633.7384615384617,3941.440366972477,7999.345132743363,9478.60909090909,25227.975308641977,4410.572649572649,1735.676923076923,2732.2,5679.099337748345,5885.275449101797,2897.0615384615385,3396.0811965811968,5565.825688073394,9745.505050505051,7329.986486486487,3343.2816091954023,3434.481865284974,15729.738461538462,3048.037878787879,1569.8220858895706,4984.154411764706,10219.072916666666,5292.155778894472,4609.592964824121,6380.783505154639,12249.522988505747,1737.804780876494,1884.6531791907514,2935.320895522388,4795.7202380952385,2013.7591240875913,11783.336363636363,1226.214953271028,5883.860891876765
28,9798.33116883117,1972.7261146496814,2530.225,3510.6,3762.0098039215686,7893.7009345794395,8837.932692307691,25484.922077922078,4188.436363636363,1621.184,2678.0,5577.548611111111,6002.408805031447,2786.552,3266.6140350877195,5747.5,10008.22105263158,7435.912442396313,3261.311377245509,3304.654255319149,15796.260162601626,2944.468253968254,1590.5159235668789,4572.5546875,8780.681318681318,5076.860103626943,4476.701030927835,6024.125,12721.03550295858,1693.8373983739837,1937.547619047619,2836.1007751937987,4748.018404907975,1878.8076923076924,12345.67619047619,1149.6666666666667,5784.490207374339,9798.33116883117,1972.7261146496814,2530.225,3510.6,3762.0098039215686,7893.7009345794395,8837.932692307691,25484.922077922078,4188.436363636363,1621.184,2678.0,5577.548611111111,6002.408805031447,2786.552,3266.6140350877195,5747.5,10008.22105263158,7435.912442396313,3261.311377245509,3304.654255319149,15796.260162601626,2944.468253968254,1590.5159235668789,4572.5546875,8780.681318681318,5076.860103626943,4476.701030927835,6024.125,12721.03550295858,1693.8373983739837,1937.547619047619,2836.1007751937987,4748.018404907975,1878.8076923076924,12345.67619047619,1149.6666666666667,5784.490207374339
29,9180.662162162162,1931.8120805369128,2436.8053097345132,3401.7243243243242,3677.351063829787,7840.17,8518.072916666666,26018.45205479452,4083.0384615384614,1458.3025210084033,2635.3014354066986,5269.934782608696,6082.948051948052,2713.330508474576,3118.1461187214613,5892.464646464647,9886.954545454546,7399.885714285714,3166.635802469136,3230.2677595628415,15795.307692307691,2853.235294117647,1625.5266666666666,4248.917355371901,7584.883720930233,4781.386243386243,4289.8395721925135,5979.831325301205,13122.609756097561,1636.2833333333333,1980.8944099378882,2662.3032786885246,4679.96178343949,1748.861788617886,12985.131313131313,1081.6305418719212,5694.412898205115,9180.662162162162,1931.8120805369128,2436.8053097345132,3401.7243243243242,3677.351063829787,7840.17,8518.072916666666,26018.45205479452,4083.0384615384614,1458.3025210084033,2635.3014354066986,5269.934782608696,6082.948051948052,2713.330508474576,3118.1461187214613,5892.464646464647,9886.954545454546,7399.885714285714,3166.635802469136,3230.2677595628415,15795.307692307691,2853.235294117647,1625.5266666666666,4248.917355371901,7584.883720930233,4781.386243386243,4289.8395721925135,5979.831325301205,13122.609756097561,1636.2833333333333,1980.8944099378882,2662.3032786885246,4679.96178343949,1748.861788617886,12985.131313131313,1081.6305418719212,5694.412898205115
30,8460.17730496454,1890.4859154929577,2350.559633027523,3314.1005586592178,3596.6363636363635,7749.913978494624,8325.263736263736,27131.565217391304,3883.377551020408,1333.580357142857,2563.689655172414,5056.770992366412,6029.959459459459,2604.787610619469,2926.7772511848343,5985.242105263158,9454.341463414634,7210.751219512195,3053.019108280255,3181.938202247191,15949.223214285714,2724.7368421052633,1658.763888888889,3945.4608695652173,6338.3875,4453.67032967033,4075.972375690608,5743.934210526316,13535.056962025317,1582.8389830508474,2014.6363636363637,2478.2051282051284,4577.546666666667,1650.1965811965813,13448.881720430107,1023.9795918367347,5591.789691983156,8460.17730496454,1890.4859154929577,2350.559633027523,3314.1005586592178,3596.6363636363635,7749.913978494624,8325.263736263736,27131.565217391304,3883.377551020408,1333.580357142857,2563.689655172414,5056.770992366412,6029.959459459459,2604.787610619469,2926.7772511848343,5985.242105263158,9454.341463414634,7210.751219512195,3053.019108280255,3181.938202247191,15949.223214285714,2724.7368421052633,1658.763888888889,3945.4608695652173,6338.3875,4453.67032967033,4075.972375690608,5743.934210526316,13535.056962025317,1582.8389830508474,2014.6363636363637,2478.2051282051284,4577.546666666667,1650.1965811965813,13448.881720430107,1023.9795918367347,5591.789691983156
31,7702.536764705882,1865.0882352941176,2309.028846153846,3194.2586206896553,3506.6585365853657,7912.590909090909,8174.176470588235,28441.46153846154,3638.804347826087,1223.2242990654206,2489.4170854271356,4912.75,5949.943661971831,2506.0934579439254,2798.360975609756,6125.32967032967,8944.394736842105,6992.565,2933.0333333333333,3110.4450867052024,15999.735849056604,2593.8691588785045,1755.2173913043478,3606.1181818181817,5425.054054054054,4180.610169491525,3844.471590909091,5501.056338028169,13964.437086092716,1542.874458874459,2036.6308724832215,2381.3333333333335,4461.413793103448,1567.6126126126126,13843.90909090909,980.8645833333334,5511.538059469632,7702.536764705882,1865.0882352941176,2309.028846153846,3194.2586206896553,3506.6585365853657,7912.590909090909,8174.176470588235,28441.46153846154,3638.804347826087,1223.2242990654206,2489.4170854271356,4912.75,5949.943661971831,2506.0934579439254,2798.360975609756,6125.32967032967,8944.394736842105,6992.565,2933.0333333333333,3110.4450867052024,15999.735849056604,2593.8691588785045,1755.2173913043478,3606.1181818181817,5425.054054054054,4180.610169491525,3844.471590909091,5501.056338028169,13964.437086092716,1542.874458874459,2036.6308724832215,2381.3333333333335,4461.413793103448,1567.6126126126126,13843.90909090909,980.8645833333334,5511.538059469632
32,6844.658914728682,1870.621212121212,2262.868686868687,3099.0714285714284,3384.311688311688,8129.7037037037035,8171.113924050633,29507.27868852459,3393.220930232558,1145.930693069307,2417.481865284974,4848.672268907563,5921.867647058823,2406.5841584158416,2690.5794871794874,6294.390804597701,8037.558823529412,6781.758974358974,2765.7972027972028,3018.748502994012,16186.141414141413,2533.792079207921,1838.6515151515152,3279.266666666667,4744.115942028986,3925.505882352941,3599.5562130177514,5170.151515151515,14477.986013986014,1501.0133333333333,2064.6180555555557,2303.8190476190475,4322.95652173913,1478.904761904762,14226.630952380952,943.9297297297297,5433.034979146494,6844.658914728682,1870.621212121212,2262.868686868687,3099.0714285714284,3384.311688311688,8129.7037037037035,8171.113924050633,29507.27868852459,3393.220930232558,1145.930693069307,2417.481865284974,4848.672268907563,5921.867647058823,2406.5841584158416,2690.5794871794874,6294.390804597701,8037.558823529412,6781.758974358974,2765.7972027972028,3018.748502994012,16186.141414141413,2533.792079207921,1838.6515151515152,3279.266666666667,4744.115942028986,3925.505882352941,3599.5562130177514,5170.151515151515,14477.986013986014,1501.0133333333333,2064.6180555555557,2303.8190476190475,4322.95652173913,1478.904761904762,14226.630952380952,943.9297297297297,5433.034979146489
33,6240.464,1892.467741935484,2204.446808510638,2990.3229813664598,3227.6301369863013,8305.864864864865,8332.054794520547,30000.090909090908,3142.5,1081.1052631578948,2333.2606382978724,4718.646017699115,5864.4453125,2286.020618556701,2705.3617021276596,6431.506024096386,7124.265625,6562.184210526316,2597.8676470588234,2955.0993788819874,16480.451612903227,2476.0416666666665,1932.584,2982.5353535353534,4334.9682539682535,3665.840490797546,3429.693251533742,4821.2,14934.143884892086,1482.9636363636364,2101.746376811594,2195.265306122449,4280.924242424242,1401.77,14750.675,913.1787709497206,5366.099625615179,6240.464,1892.467741935484,2204.446808510638,2990.3229813664598,3227.6301369863013,8305.864864864865,8332.054794520547,30000.090909090908,3142.5,1081.1052631578948,2333.2606382978724,4718.646017699115,5864.4453125,2286.020618556701,2705.3617021276596,6431.506024096386,7124.265625,6562.184210526316,2597.8676470588234,2955.0993788819874,16480.451612903227,2476.0416666666665,1932.584,2982.5353535353534,4334.9682539682535,3665.840490797546,3429.693251533742,4821.2,14934.143884892086,1482.9636363636364,2101.746376811594,2195.265306122449,4280.924242424242,1401.77,14750.675,913.1787709497206,5366.099625615178
34,5620.610169491525,1949.1367521367522,2163.4777777777776,2813.8141025641025,3061.6666666666665,8449.382352941177,8586.235294117647,30157.195652173912,2914.896103896104,1037.0112359550562,2266.448087431694,4719.828571428571,5912.975609756098,2150.6813186813188,2774.21978021978,6565.7468354430375,6295.666666666667,6412.070652173913,2451.671755725191,2916.096153846154,16470.426966292136,2475.4222222222224,2020.5126050420167,2685.7526881720432,4156.6140350877195,3258.1582278481014,3257.541935483871,4835.472727272727,15368.285714285714,1448.586046511628,2183.353846153846,2086.6153846153848,4218.472,1341.0744680851064,15425.53947368421,896.7225433526012,5315.205067311181,5620.610169491525,1949.1367521367522,2163.4777777777776,2813.8141025641025,3061.6666666666665,8449.382352941177,8586.235294117647,30157.195652173912,2914.896103896104,1037.0112359550562,2266.448087431694,4719.828571428571,5912.975609756098,2150.6813186813188,2774.21978021978,6565.7468354430375,6295.666666666667,6412.070652173913,2451.671755725191,2916.096153846154,16470.426966292136,2475.4222222222224,2020.5126050420167,2685.7526881720432,4156.6140350877195,3258.1582278481014,3257.541935483871,4835.472727272727,15368.285714285714,1448.586046511628,2183.353846153846,2086.6153846153848,4218.472,1341.0744680851064,15425.53947368421,896.7225433526012,5315.205067311179
35,5234.598214285715,2043.4144144144145,2082.4823529411765,2638.9666666666667,2933.876923076923,8472.387096774193,8806.484375,30349.555555555555,2641.5890410958905,990.9512195121952,2151.5280898876404,4786.783505154639,5861.059829059829,1975.6627906976744,2803.813953488372,6639.527027027027,5703.0,6158.361111111111,2293.2063492063494,2848.271523178808,16407.321428571428,2488.176470588235,2121.061403508772,2392.885057471264,4101.470588235294,2866.3529411764707,3120.4666666666667,4876.659574468085,15080.692913385827,1441.8755980861245,2245.552,1987.894117647059,4203.661016949152,1289.6179775280898,16110.042253521127,883.377245508982,5250.9063136513,5234.598214285715,2043.4144144144145,2082.4823529411765,2638.9666666666667,2933.876923076923,8472.387096774193,8806.484375,30349.555555555555,2641.5890410958905,990.9512195121952,2151.5280898876404,4786.783505154639,5861.059829059829,1975.6627906976744,2803.813953488372,6639.527027027027,5703.0,6158.361111111111,2293.2063492063494,2848.271523178808,16407.321428571428,2488.176470588235,2121.061403508772,2392.885057471264,4101.470588235294,2866.3529411764707,3120.4666666666667,4876.659574468085,15080.692913385827,1441.8755980861245,2245.552,1987.894117647059,4203.661016949152,1289.6179775280898,16110.042253521127,883.377245508982,5250.9063136513005
36,4895.301886792453,2151.367924528302,2016.6913580246915,2425.4896551724137,2827.72131147541,8544.472727272727,8921.85,30565.724137931036,2386.086956521739,978.8266666666667,2025.9883040935672,4784.966292134832,6000.598214285715,1798.0121951219512,2887.8260869565215,6637.405797101449,5164.152173913043,5842.103448275862,2155.125,2698.6027397260273,16159.481012658227,2552.725,2208.1181818181817,2196.3012048192772,4053.4444444444443,2541.8986486486488,2879.9166666666665,5176.717948717948,14870.578512396694,1443.0295566502464,2327.9322033898306,1913.2820512820513,4202.767857142857,1222.0238095238096,16983.17910447761,858.3540372670808,5202.72397544161,4895.301886792453,2151.367924528302,2016.6913580246915,2425.4896551724137,2827.72131147541,8544.472727272727,8921.85,30565.724137931036,2386.086956521739,978.8266666666667,2025.9883040935672,4784.966292134832,6000.598214285715,1798.0121951219512,2887.8260869565215,6637.405797101449,5164.152173913043,5842.103448275862,2155.125,2698.6027397260273,16159.481012658227,2552.725,2208.1181818181817,2196.3012048192772,4053.4444444444443,2541.8986486486488,2879.9166666666665,5176.717948717948,14870.578512396694,1443.0295566502464,2327.9322033898306,1913.2820512820513,4202.767857142857,1222.0238095238096,16983.17910447761,858.3540372670808,5202.7239754416105
37,4801.841584158416,2251.10101010101,1887.6,2236.8920863309354,2743.1052631578946,8592.416666666666,8952.836363636363,29083.227272727272,2120.846153846154,954.0,1847.8834355828221,4775.421686746988,6221.352380952381,1645.628205128205,2978.9545454545455,6689.015625,4888.261904761905,5541.4792899408285,2079.0689655172414,2545.1619718309857,15815.081081081082,2628.44,2311.0285714285715,2079.423076923077,3967.657894736842,2257.218309859155,2601.4306569343066,6134.275862068966,14610.51282051282,1445.469696969697,2360.5675675675675,1863.1971830985915,4248.188679245283,1168.9871794871794,17761.983606557376,851.0,5137.2376832780865,4801.841584158416,2251.10101010101,1887.6,2236.8920863309354,2743.1052631578946,8592.416666666666,8952.836363636363,29083.227272727272,2120.846153846154,954.0,1847.8834355828221,4775.421686746988,6221.352380952381,1645.628205128205,2978.9545454545455,6689.015625,4888.261904761905,5541.4792899408285,2079.0689655172414,2545.1619718309857,15815.081081081082,2628.44,2311.0285714285715,2079.423076923077,3967.657894736842,2257.218309859155,2601.4306569343066,6134.275862068966,14610.51282051282,1445.469696969697,2360.5675675675675,1863.1971830985915,4248.188679245283,1168.9871794871794,17761.983606557376,851.0,5137.237683278087
38,4871.226804123711,2335.5652173913045,1772.6376811594203,2067.186567164179,2670.3846153846152,8495.431818181818,8780.450980392157,26967.928571428572,1755.7457627118645,932.4754098360655,1667.493670886076,4637.93670886076,6442.397959183673,1521.0684931506848,2923.6758620689657,6709.254237288135,4958.444444444444,5336.049382716049,2004.6396396396397,2351.78102189781,15682.507246376812,2696.4647887323945,2417.72,2000.0845070422536,3909.90625,1992.9485294117646,2384.757575757576,6384.869565217391,14257.392857142857,1445.2083333333333,2354.471153846154,1824.4925373134329,4272.71,1102.7123287671234,18572.245283018867,847.2066666666667,5037.429790848237,4871.226804123711,2335.5652173913045,1772.6376811594203,2067.186567164179,2670.3846153846152,8495.431818181818,8780.450980392157,26967.928571428572,1755.7457627118645,932.4754098360655,1667.493670886076,4637.93670886076,6442.397959183673,1521.0684931506848,2923.6758620689657,6709.254237288135,4958.444444444444,5336.049382716049,2004.6396396396397,2351.78102189781,15682.507246376812,2696.4647887323945,2417.72,2000.0845070422536,3909.90625,1992.9485294117646,2384.757575757576,6384.869565217391,14257.392857142857,1445.2083333333333,2354.471153846154,1824.4925373134329,4272.71,1102.7123287671234,18572.245283018867,847.2066666666667,5037.429790848237
39,4976.989010989011,2361.862068965517,1684.1290322580646,1935.3178294573643,2609.0652173913045,8324.925,8364.765957446809,,1447.5,922.0909090909091,1517.1721854304635,4344.5675675675675,6627.054347826087,1409.3382352941176,2857.580882352941,6672.207547169812,5372.833333333333,5221.666666666667,1943.698113207547,2085.810606060606,15457.292307692307,2738.409090909091,2571.4166666666665,1981.530303030303,4174.25,1804.8217054263566,2171.568,6258.058823529412,13786.0,1435.1827956989248,2342.161616161616,1822.8,4276.821052631579,1058.3283582089553,19399.152173913044,842.7762237762238,4365.689817947217,4976.989010989011,2361.862068965517,1684.1290322580646,1935.3178294573643,2609.0652173913045,8324.925,8364.765957446809,,1447.5,922.0909090909091,1517.1721854304635,4344.5675675675675,6627.054347826087,1409.3382352941176,2857.580882352941,6672.207547169812,5372.833333333333,5221.666666666667,1943.698113207547,2085.810606060606,15457.292307692307,2738.409090909091,2571.4166666666665,1981.530303030303,4174.25,1804.8217054263566,2171.568,6258.058823529412,13786.0,1435.1827956989248,2342.161616161616,1822.8,4276.821052631579,1058.3283582089553,19399.152173913044,842.7762237762238,4365.689817947217
40,5129.988235294118,2379.2073170731705,1613.2758620689656,1854.376,2505.1794871794873,7987.588235294118,7942.268292682927,,1255.25,895.9411764705883,1397.1538461538462,3974.144927536232,6798.952380952381,1347.5079365079366,2693.798387096774,6659.377777777778,5865.0,5224.276315789473,1932.049504950495,1868.4803149606298,15096.590163934427,2785.6774193548385,2747.8695652173915,1961.7704918032787,4242.5,1667.6280991735537,1987.1610169491526,5900.222222222223,13381.31067961165,1447.3111111111111,2307.3333333333335,1794.9818181818182,4242.222222222223,1023.9016393442623,19895.275,834.2773722627737,4303.995661500312,5129.988235294118,2379.2073170731705,1613.2758620689656,1854.376,2505.1794871794873,7987.588235294118,7942.268292682927,,1255.25,895.9411764705883,1397.1538461538462,3974.144927536232,6798.952380952381,1347.5079365079366,2693.798387096774,6659.377777777778,5865.0,5224.276315789473,1932.049504950495,1868.4803149606298,15096.590163934427,2785.6774193548385,2747.8695652173915,1961.7704918032787,4242.5,1667.6280991735537,1987.1610169491526,5900.222222222223,13381.31067961165,1447.3111111111111,2307.3333333333335,1794.9818181818182,4242.222222222223,1023.9016393442623,19895.275,834.2773722627737,4303.995661500313
41,5234.556962025316,2367.5714285714284,1578.826923076923,1812.8235294117646,2389.71875,7964.482758620689,7109.72972972973,,1074.7105263157894,876.0666666666667,1303.0514705882354,3529.28125,6980.831168831169,1299.4561403508771,2355.4912280701756,7388.314285714286,6310.909090909091,5359.0344827586205,1888.3505154639174,1651.6134453781513,14435.982456140351,2782.9464285714284,2904.3977272727275,1982.6909090909091,4387.75,1610.051724137931,1770.3425925925926,5412.0,13189.80612244898,1421.2413793103449,2246.9767441860463,1748.66,4233.341176470588,981.0535714285714,20049.0,831.3587786259542,4241.783427507407,5234.556962025316,2367.5714285714284,1578.826923076923,1812.8235294117646,2389.71875,7964.482758620689,7109.72972972973,,1074.7105263157894,876.0666666666667,1303.0514705882354,3529.28125,6980.831168831169,1299.4561403508771,2355.4912280701756,7388.314285714286,6310.909090909091,5359.0344827586205,1888.3505154639174,1651.6134453781513,14435.982456140351,2782.9464285714284,2904.3977272727275,1982.6909090909091,4387.75,1610.051724137931,1770.3425925925926,5412.0,13189.80612244898,1421.2413793103449,2246.9767441860463,1748.66,4233.341176470588,981.0535714285714,20049.0,831.3587786259542,4241.783427507407
42,5329.216216216216,2325.2361111111113,1566.2727272727273,1768.140350877193,2273.44,7975.3125,6865.285714285715,,995.0,862.675,1232.15503875969,3172.322033898305,7332.054794520548,1277.3725490196077,1799.6274509803923,8919.454545454546,6108.0,5537.136690647482,1861.1075268817203,1510.3947368421052,13692.094339622641,2770.72,3098.25,2018.24,,1501.2201834862385,1701.4848484848485,,13168.36559139785,1383.6449704142012,2177.9367088607596,1696.9565217391305,4179.569620253164,956.5098039215686,20336.178571428572,818.12,4188.166519587161,5329.216216216216,2325.2361111111113,1566.2727272727273,1768.140350877193,2273.44,7975.3125,6865.285714285715,,995.0,862.675,1232.15503875969,3172.322033898305,7332.054794520548,1277.3725490196077,1799.6274509803923,8919.454545454546,6108.0,5537.136690647482,1861.1075268817203,1510.3947368421052,13692.094339622641,2770.72,3098.25,2018.24,,1501.2201834862385,1701.4848484848485,,13168.36559139785,1383.6449704142012,2177.9367088607596,1696.9565217391305,4179.569620253164,956.5098039215686,20336.178571428572,818.12,4188.166519587162
43,5440.811594202899,2290.9411764705883,1541.8918918918919,1713.2935779816514,2189.7619047619046,,6951.421052631579,,953.9333333333333,846.6857142857143,1168.1854838709678,2859.537037037037,7860.478260869565,1237.3191489361702,1269.7380952380952,9305.92857142857,5832.25,5696.281481481482,1842.752808988764,1395.7037037037037,12890.541666666666,2765.866666666667,3336.5625,2110.8372093023254,,1405.0679611650485,1673.4404761904761,,13107.204545454546,1349.7865853658536,2071.150684931507,1670.857142857143,4168.472972972973,927.9565217391304,20220.25,816.5546218487395,4028.4832622585936,5440.811594202899,2290.9411764705883,1541.8918918918919,1713.2935779816514,2189.7619047619046,,6951.421052631579,,953.9333333333333,846.6857142857143,1168.1854838709678,2859.537037037037,7860.478260869565,1237.3191489361702,1269.7380952380952,9305.92857142857,5832.25,5696.281481481482,1842.752808988764,1395.7037037037037,12890.541666666666,2765.866666666667,3336.5625,2110.8372093023254,,1405.0679611650485,1673.4404761904761,,13107.204545454546,1349.7865853658536,2071.150684931507,1670.857142857143,4168.472972972973,927.9565217391304,20220.25,816.5546218487395,4028.4832622585936
44,5525.246153846154,2150.5245901639346,1497.2608695652175,1640.7403846153845,2162.9411764705883,,6167.142857142857,,926.4285714285714,826.5483870967741,1112.5210084033613,2641.816326530612,8573.784615384615,1201.3023255813953,844.4558823529412,8958.2,5533.2,5804.671875,1802.6235294117646,1301.881188118812,10367.71794871795,2802.170731707317,3535.9736842105262,2233.3142857142857,,1334.8958333333333,1580.6756756756756,,13006.047619047618,1320.5987261146497,1955.9420289855072,1666.081081081081,4095.25,886.5238095238095,20390.222222222223,810.4513274336283,3895.536084840018,5525.246153846154,2150.5245901639346,1497.2608695652175,1640.7403846153845,2162.9411764705883,,6167.142857142857,,926.4285714285714,826.5483870967741,1112.5210084033613,2641.816326530612,8573.784615384615,1201.3023255813953,844.4558823529412,8958.2,5533.2,5804.671875,1802.6235294117646,1301.881188118812,10367.71794871795,2802.170731707317,3535.9736842105262,2233.3142857142857,,1334.8958333333333,1580.6756756756756,,13006.047619047618,1320.5987261146497,1955.9420289855072,1666.081081081081,4095.25,886.5238095238095,20390.222222222223,810.4513274336283,3895.53608484002
