,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,mean
48,2345.5555555555557,,3325.816513761468,,,,622.1304347826087,2003.9705882352941,,777.7083333333334,,2396.8695652173915,,4669.833333333333,4281.473684210527,8978.775862068966,723.25,,3632.875,,1187.0169491525423,,,1406.7254901960785,,935.4137931034483,2721.564417177914,1637.589928057554,,731.9594594594595,,1299.8095238095239,2777.4545454545455,,,2445.0417356268185
49,2443.6,,3504.107843137255,,,,612.8571428571429,1936.6666666666667,,815.5,,2213.9117647058824,,,4258.923076923077,9088.576923076924,,,3707.0,,1168.1769911504425,,,1285.0487804878048,,904.4,2608.165605095541,1649.9179104477612,,733.6825396825396,,1143.6153846153845,2848.4590163934427,,,2407.212332072933
50,2480.0,,3624.1473684210528,,,,620.5,1940.0526315789473,,,,2014.0,,,4378.0,9746.886363636364,,,,,1135.0754716981132,,,1273.9444444444443,,926.0,2518.3245033112585,1678.4186046511627,,735.5,,1113.1666666666667,2864.8545454545456,,,2469.9247066575035
51,,,3751.8735632183907,,,,612.0,1975.5714285714287,,,,2311.8,,,4373.0,10926.111111111111,,,,,1100.42,,,1225.967741935484,,920.2,2439.9523809523807,1695.3629032258063,,744.8780487804878,,,2868.625,,,2688.1355521380833
52,,,3865.26582278481,,,,,1992.2,,,,,,,,12408.714285714286,,,,,1060.032258064516,,,1349.5333333333333,,918.8333333333334,2381.0704225352115,1700.0677966101696,,734.027027027027,,,2763.609756097561,,,2917.3354035500242
53,,,3904.4225352112676,,,,,,,,,,,,,13233.3125,,,,,1029.4823529411765,,,1358.0,,905.0,2322.4671532846714,1693.3805309734514,,733.3333333333334,,,2668.1470588235293,,,3094.1717182852694
54,,,3946.59375,,,,,,,,,,,,,13162.555555555555,,,,,999.9466666666667,,,1402.0,,,2291.09022556391,1698.091743119266,,711.52,,,2625.0384615384614,,,3354.604550305482
55,,,3929.0508474576272,,,,,,,,,,,,,12715.0,,,,,943.3389830508474,,,,,,2264.1417322834645,1711.057142857143,,733.3125,,,2564.9473684210525,,,3551.5497962957334
56,,,4035.8727272727274,,,,,,,,,,,,,,,,,,931.0769230769231,,,,,,2276.811475409836,1702.8415841584158,,701.5,,,2526.9285714285716,,,2029.1718802244122
57,,,4284.909090909091,,,,,,,,,,,,,,,,,,894.8222222222222,,,,,,2265.7863247863247,1739.4123711340205,,739.0,,,2551.2,,,2079.188334841943
58,,,4924.9375,,,,,,,,,,,,,,,,,,885.1578947368421,,,,,,2260.5045045045044,1729.4408602150538,,,,,,,,2450.0101898641
59,,,5522.125,,,,,,,,,,,,,,,,,,851.6451612903226,,,,,,2246.1028037383176,1727.3908045977012,,,,,,,,2586.8159424065852
60,,,5734.333333333333,,,,,,,,,,,,,,,,,,848.4814814814815,,,,,,2227.841584158416,1714.1951219512196,,,,,,,,2631.2128802311126
61,,,6226.6,,,,,,,,,,,,,,,,,,825.5217391304348,,,,,,2208.6,1735.077922077922,,,,,,,,2748.9499153020893
62,,,6186.0,,,,,,,,,,,,,,,,,,848.3684210526316,,,,,,2200.5730337078653,1755.608695652174,,,,,,,,2747.637537603168
63,,,,,,,,,,,,,,,,,,,,,853.0,,,,,,2206.9638554216867,1811.5833333333333,,,,,,,,1623.84906291834
64,,,,,,,,,,,,,,,,,,,,,,,,,,,2224.506329113924,1791.5555555555557,,,,,,,,2008.0309423347398
65,,,,,,,,,,,,,,,,,,,,,,,,,,,2298.72,1833.4,,,,,,,,2066.06
66,,,,,,,,,,,,,,,,,,,,,,,,,,,2373.285714285714,1906.9705882352941,,,,,,,,2140.128151260504
67,,,,,,,,,,,,,,,,,,,,,,,,,,,2443.109375,1978.6206896551723,,,,,,,,2210.865032327586
68,,,,,,,,,,,,,,,,,,,,,,,,,,,2441.2758620689656,2067.36,,,,,,,,2254.317931034483
69,,,,,,,,,,,,,,,,,,,,,,,,,,,2327.2448979591836,2155.7619047619046,,,,,,,,2241.503401360544
70,,,,,,,,,,,,,,,,,,,,,,,,,,,2271.4883720930234,2287.0,,,,,,,,2279.2441860465115
71,,,,,,,,,,,,,,,,,,,,,,,,,,,2114.0,2334.3076923076924,,,,,,,,2224.153846153846
72,,,,,,,,,,,,,,,,,,,,,,,,,,,1939.107142857143,2433.777777777778,,,,,,,,2186.4424603174602
73,,,,,,,,,,,,,,,,,,,,,,,,,,,1792.1363636363637,,,,,,,,,1792.1363636363637
74,,,,,,,,,,,,,,,,,,,,,,,,,,,1666.3125,,,,,,,,,1666.3125
75,,,,,,,,,,,,,,,,,,,,,,,,,,,1584.25,,,,,,,,,1584.25
